event_id,beginUTC,magnitude,magnitude_type,event_narrative,episode_narrative,location_1_lat,location_1_lon
524585,5/10/2014 3:24,50,MG,"The U.S. Coast Guard weather station, on the bayside of South Padre Island just south of the Queen Isabella Causeway, recorded a wind gust of 50 knots (58 mph).  Shortly after, power outages were reported across the southern portion of South Padre Island.","A weak upper level disturbance approached South Texas and provided just enough mid-level drying and cooling to destabilize the atmosphere during the hottest part of the day. Scattered thunderstorms quickly developed along and just east of the mountains by 4 to 5 pm and by early evening, storms organized across the South Texas Brush Country and the Rio Grande Plains. Energy and boundaries from the storms combined with speedy west to east winds well above the surface and organized them into a line just before sunset. Initial lines along the forming ling produced strong gusty winds that caused pockets of damage in Jim Hogg, Zapata, and Starr County.  Two clusters of developing storms merged into a northeast to southwest oriented line at around 7 pm, extending from western Starr County through western Brooks County. The line would plow eastwards, with a number of individual stronger cells embedded within the line. As the line neared Hidalgo County, the strongest cells were found north of the Rio Grande Valley. The action continued to press southeast during the mid-evening. After a slight weakening, the squall reintensified as it moved east of US 77 from southern Kenedy County to the Rio Grande River. The strongest measured wind gusts occurred between 10 and 1130 pm in these areas, with many locations recording gusts over 50 mph. The storms knocked out power to some communities, including parts of South Padre Island, and caused significant disruption to evening flights in and out of Harlingen and Brownsville.",26.0883,-97.1618
519928,5/25/2014 9:56,50,MG,nan,"A slow moving large upper level low pressure center approached West Central Texas through the period. Several rounds of showers and thunderstorms developed across the area and resulted in damaging winds, hail, and flash flooding.",30.5,-99.77
534750,7/8/2014 4:12,50,MG,The ASOS station in Sedalia reported a 60 mph wind gust.,"On the evening of July 7th a long line of thunderstorms moved southward through northern Kansas and Missouri, bringing widespread wind damage to the area. While the reports were numerous and widespread the magnitude of the damage was pretty minimal, mostly being relegated to minor structure damage and tree damage. These storms were predominantly wind producers, since there was very little in the way of large hail. The storms finally became sub-severe around midnight, bringing only widespread heavy rain through the overnight hours.",38.7,-93.23
534752,7/8/2014 4:21,50,MG,Emergency manager in Blue Springs reported a 58 mph measured wind gust.,"On the evening of July 7th a long line of thunderstorms moved southward through northern Kansas and Missouri, bringing widespread wind damage to the area. While the reports were numerous and widespread the magnitude of the damage was pretty minimal, mostly being relegated to minor structure damage and tree damage. These storms were predominantly wind producers, since there was very little in the way of large hail. The storms finally became sub-severe around midnight, bringing only widespread heavy rain through the overnight hours.",39.02,-94.28
522623,7/8/2014 4:53,50,MG,nan,On the evening of July 7th a very unstable air mass was in place as a line of thunderstorms formed in southern Nebraska. These storms were responsible for 70 to 80 mph winds across a large portion of northeast Kansas. Many trees and power lines fell down in several local towns and cities. In some cases these large trees damaged homes and vehicles.,38.3,-95.73
525922,6/23/2014 2:35,50,MG,"A line of thunderstorms moved into the central Oklahoma Panhandle during the late evening hours of the 22nd. As the line neared the town of Goodwell (Texas County), the Oklahoma mesonet site 2 miles east of Goodwell (Texas County) reported a 58 mph downburst. After producing this downburst the line continued moving southward across the county.","A favorable northwest flow aloft pattern and abundant moisture resulted in a round of severe convection for the 22nd and into the early morning hours of the 23rd. A discrete supercell developed over the eastern Oklahoma Panhandle during the early afternoon hours of the 22nd. This supercell would go on to produce several brief tornadoes and hail up to the size of tennis balls while slowly moving southward across the far eastern Oklahoma Panhandle. The outflow from this tornadic supercell interacted with discrete storms developing along a southward moving cold front over western Kansas, and caused the storms to transition into a linear structure. This line would enter the central Oklahoma Panhandle around 8 PM CST before exiting by 10 PM CST.",36.6,-101.5939
520025,7/14/2014 22:08,50,MG,"A cluster of thunderstorms moved into the Texas Panhandle during the early afternoon hours of the 14th. As storms neared the town of Dalhart (Dallam and Hartley County), the Dalhart ASOS reported a 58 MPH downburst. After producing this downburst the cluster of storms continued moving southward across the Panhandle.","The Texas Panhandle saw a round of severe convection during the afternoon hours of the 14th. A cold front slowly moving southwestward into the Panhandle combined with a shortwave trough rounding the base of a closed low over the Great Lakes set the stage for convection to develop. The 6 PM CST upper air sounding out of Amarillo (Potter County) showed moderate CAPE of 2673 J/kg and weak deep layer shear in place across the Panhandle. Convection developed over western Kansas and southeastern Colorado and moved southward to enter the Panhandle around 1 PM CST (3 PM CST). While over the northern Texas Panhandle, the storms were able to produce a combination of sub-severe hail and severe wet microbursts. As the storms approached the southern Texas Panhandle, they encountered an outflow from convection over Northwest Texas. The combined forcing of the outflows allowed storms to intensify to produce both severe hail and downbursts. Storms weakened after sunset due to the loss of heating.",36.03,-102.55
512581,4/24/2014 1:15,50,MG,No damage was reported.,"Scattered strong thunderstorms unleashed 60-70 mph gusts across the region as they dissipated late in the evening. Damage resulted, the most significant was that of a tractor trailer that was overturned on I-70 11 miles east of the I-135 interchange at Mile Post 261. The strong winds also downed power lines and knocked down power poles. Scattered tree damage also occurred, perhaps the most significant of which occurred in Belle Plaine where a large tree that was uprooted blocked a road.",38.33,-98.89
516785,5/22/2014 23:45,50,MG,"A decaying thunderstorm moved across Texas County during the evening hours of the 22nd. As it neared the city of Goodwell (Texas County), the Oklahoma mesonet site 2 miles east of Goodwell measured a 58 mph thunderstorm downburst gust. This storm continued to move eastward after producing this gust.","Decaying thunderstorms brought a brief period of downburst winds to the Oklahoma Panhandle during the evening hours of the 22nd. Thunderstorms developed along the New Mexico Mountains then moved eastward into the western Oklahoma Panhandle. The further east they moved the less upper level support they received as a shortwave was moving out of New Mexico towards the northeast. As they moved across the Oklahoma Panhandle they produced downburst of 58 to 70 mph. By 6:30 PM CST, these storms had decayed to a point where they were no longer able to produce severe level downburst winds.",36.6,-101.6
516791,5/23/2014 0:07,50,MG,"A decaying thunderstorm moved across Texas County during the evening hours of the 22nd. As it neared the city of Guymon (Texas County), the NWS ASOS  site 2 miles west of Guymon measured a 58 mph thunderstorm downburst gust. This storm continued to move eastward after producing this gust.","Decaying thunderstorms brought a brief period of downburst winds to the Oklahoma Panhandle during the evening hours of the 22nd. Thunderstorms developed along the New Mexico Mountains then moved eastward into the western Oklahoma Panhandle. The further east they moved the less upper level support they received as a shortwave was moving out of New Mexico towards the northeast. As they moved across the Oklahoma Panhandle they produced downburst of 58 to 70 mph. By 6:30 PM CST, these storms had decayed to a point where they were no longer able to produce severe level downburst winds.",36.69,-101.51
516792,5/23/2014 0:20,50,MG,"A decaying thunderstorm moved across Texas County during the evening hours of the 22nd. As it neared the city of Hooker (Texas County), the Oklahoma mesonet site 1 miles west of Hooker measured a 58 mph thunderstorm downburst gust. This storm continued to move eastward after producing this gust.","Decaying thunderstorms brought a brief period of downburst winds to the Oklahoma Panhandle during the evening hours of the 22nd. Thunderstorms developed along the New Mexico Mountains then moved eastward into the western Oklahoma Panhandle. The further east they moved the less upper level support they received as a shortwave was moving out of New Mexico towards the northeast. As they moved across the Oklahoma Panhandle they produced downburst of 58 to 70 mph. By 6:30 PM CST, these storms had decayed to a point where they were no longer able to produce severe level downburst winds.",36.86,-101.23
523032,6/6/2014 6:00,50,MG,"A cluster of thunderstorms developed along a stalled frontal boundary during the early morning hours of the 6th. These thunderstorms quickly intensified while moving to the east. As the storms moved east of Bushland (Potter County), the KVII schoolnet site 3 miles was of Bushland (Potter County) reported 58 mph thunderstorm wind gust. After producing this gust the cluster of thunderstorms continued to move across the southern Texas Panhandle.","The combination of a quasi-stationary frontal boundary situated along Interstate 40, plenty of moisture, low level upslope flow, attendant atmospheric instability, and the passage of a minor upper level shortwave trough resulted in the development of convection across the Texas Panhandle during the early morning hours of the 6th. This convection quickly intensified and reached severe limits over Randall and Potter Counties. This convection would move eastward along the front before diminishing below severe limits over Armstrong County due to the upper shortwave trough moving east of the Panhandle.",35.19,-102.01
527787,6/7/2014 2:20,50,MG,"A cluster of discrete thunderstorms moving across the Texas Panhandle transitioned into a broken linear structure during the late evening hours of the 6th. As this broken line of storms moved towards the town of Codman (Roberts County), the KVII Schoolnet site 22 miles northwest of Codman (Roberts County) reported a 58 mph downburst gust. After producing this gust the line of thunderstorms continued moving eastward across the Panhandle.","The combination of a stationary front, upper level shortwave, and an unstable environment helped to initiate thunderstorms across the Texas Panhandle during the evening hours of the 6th and into the early morning hours of the 7th. The stationary front provided a focusing mechanism for discrete thunderstorms to develop across the western and northern Texas Panhandle around 5 PM CST. The SPC Mesoanalysis page showed roughly 3000 J/kg of CAPE and 40-50kts (46-60mph) of deep layer shear across the Panhandle. Within this environment the storms quickly became severe producing large hail and damaging wind. Low level helicity also allowed two storms to produce brief tornadoes.  Given the high amount of deep layer shear the discrete cells developed into a broken line of storms as they moved across the Texas Panhandle. The broken line was completely into western Oklahoma by 10 PM CST. Residual boundaries and another shortwave allowed scattered thunderstorms to develop during the early morning hours of the 7th with a few becoming severe. All convection diminished by daybreak on the 7th.",35.87,-101.02
527800,6/7/2014 3:03,50,MG,"A cluster of discrete thunderstorms moving across the Texas Panhandle transitioned into a broken linear structure during the late evening hours of the 6th. As this broken line of storms where near the town of Lora (Hemphill County), the KVII Schoolnet site 8 miles east of Lora (Hemphill County) reported a 58 mph downburst gust. After producing this gust the line of thunderstorms continued moving eastward across the Panhandle.","The combination of a stationary front, upper level shortwave, and an unstable environment helped to initiate thunderstorms across the Texas Panhandle during the evening hours of the 6th and into the early morning hours of the 7th. The stationary front provided a focusing mechanism for discrete thunderstorms to develop across the western and northern Texas Panhandle around 5 PM CST. The SPC Mesoanalysis page showed roughly 3000 J/kg of CAPE and 40-50kts (46-60mph) of deep layer shear across the Panhandle. Within this environment the storms quickly became severe producing large hail and damaging wind. Low level helicity also allowed two storms to produce brief tornadoes.  Given the high amount of deep layer shear the discrete cells developed into a broken line of storms as they moved across the Texas Panhandle. The broken line was completely into western Oklahoma by 10 PM CST. Residual boundaries and another shortwave allowed scattered thunderstorms to develop during the early morning hours of the 7th with a few becoming severe. All convection diminished by daybreak on the 7th.",35.74,-100.42
527802,6/7/2014 3:10,50,MG,"A cluster of discrete thunderstorms moving across the Texas Panhandle transitioned into a broken linear structure during the late evening hours of the 6th. As this broken line of storms where near the town of Clarendon (Donley County), the West Texas Mesonet site 2 miles west-southwest of Clarendon (Donley County) reported a 58 mph downburst gust. After producing this gust the line of thunderstorms continued moving eastward across the Panhandle.","The combination of a stationary front, upper level shortwave, and an unstable environment helped to initiate thunderstorms across the Texas Panhandle during the evening hours of the 6th and into the early morning hours of the 7th. The stationary front provided a focusing mechanism for discrete thunderstorms to develop across the western and northern Texas Panhandle around 5 PM CST. The SPC Mesoanalysis page showed roughly 3000 J/kg of CAPE and 40-50kts (46-60mph) of deep layer shear across the Panhandle. Within this environment the storms quickly became severe producing large hail and damaging wind. Low level helicity also allowed two storms to produce brief tornadoes.  Given the high amount of deep layer shear the discrete cells developed into a broken line of storms as they moved across the Texas Panhandle. The broken line was completely into western Oklahoma by 10 PM CST. Residual boundaries and another shortwave allowed scattered thunderstorms to develop during the early morning hours of the 7th with a few becoming severe. All convection diminished by daybreak on the 7th.",34.92,-100.93
527682,6/23/2014 4:35,50,MG,"A line of thunderstorms moved out of the Oklahoma Panhandle and into the Texas Panhandle during the late night hours of the 22nd. As the line neared the town of Amarillo (Potter County), the West Texas Mesonet site nine miles north-northeast of Amarillo (Potter County) reported a 58 mph thunderstorm downburst gust. After producing this downburst gust the line continued to move to the south-southeast across the Texas Panhandle.","A favorable northwest flow aloft pattern and abundant moisture resulted in a round of severe convection for the 22nd and into the early morning hours of the 23rd. A discrete supercell developed over the Oklahoma Panhandle during the early afternoon hours of the 22nd. This supercell would go on to produce several brief tornadoes and hail up to the size of tennis balls while slowly moving southward across the far eastern Oklahoma and Texas Panhandles. The outflow from this tornadic supercell interacted with discrete storms developing along a southward moving cold front over western Kansas, and caused the storms to transition into a linear structure. This line would enter the central Oklahoma Panhandle and north central Texas Panhandle around 8 PM CST. Both the line of thunderstorms and the tornadic supercell moved southward across the Texas Panhandle before the tornadic supercell joined with line around 11 PM CST. The combined line moved southward and exited the southern Texas Panhandle around 1 AM CST on the 23rd.",35.32,-101.76
527690,6/23/2014 4:45,50,MG,"A line of thunderstorms moved out of the Oklahoma Panhandle and into the Texas Panhandle during the late night hours of the 22nd. As the line neared the town of Amarillo (Randall County), the West Texas Mesonet 4 miles north-northwest of Lake Tanglewood (Randall County) reported a 58 mph thunderstorm downburst gust. After producing this downburst gust the line continued to move to the south-southeast across the Texas Panhandle.","A favorable northwest flow aloft pattern and abundant moisture resulted in a round of severe convection for the 22nd and into the early morning hours of the 23rd. A discrete supercell developed over the Oklahoma Panhandle during the early afternoon hours of the 22nd. This supercell would go on to produce several brief tornadoes and hail up to the size of tennis balls while slowly moving southward across the far eastern Oklahoma and Texas Panhandles. The outflow from this tornadic supercell interacted with discrete storms developing along a southward moving cold front over western Kansas, and caused the storms to transition into a linear structure. This line would enter the central Oklahoma Panhandle and north central Texas Panhandle around 8 PM CST. Both the line of thunderstorms and the tornadic supercell moved southward across the Texas Panhandle before the tornadic supercell joined with line around 11 PM CST. The combined line moved southward and exited the southern Texas Panhandle around 1 AM CST on the 23rd.",35.11,-101.8
524845,7/1/2014 3:15,50,MG,"A cluster of thunderstorms moved out of southeastern Colorado and southwestern Kansas and into the Oklahoma Panhandle during the evening hours of the 30th. As this cluster of thunderstorms moved over the town of Goodwell (Texas County), the Oklahoma Mesonet 2 miles east of Goodwell (Texas County) reported a 58 mph downburst gust. After producing this downburst the cluster of thunderstorms continued to move to the southeast.","The Oklahoma Panhandle saw a round of severe convection during the late evening hours of the 30th. Northwest flow aloft allowed the passage of an upper level shortwave trough which combined with a sufficiently moist and unstable atmosphere to help initiate this convection. The convection developed along the leading edge of a southward moving cold front across southeast Colorado and northeastern New Mexico. These storms then moved into the Oklahoma Panhandle during the evening hours. Some of the storms became severe, with damaging winds as the primary hazard. Shortly before midnight on the 1st, the shortwave moved sufficiently east to bring an end to the severe threat across the Oklahoma Panhandle.",36.6,-101.6
524855,7/1/2014 3:50,50,MG,"A cluster of thunderstorms moved out of southeastern Colorado and southwestern Kansas and into the Oklahoma Panhandle during the evening hours of the 30th. As this cluster of thunderstorms moved over the town of Slapout (Beaver County), the Oklahoma mesonet site 8 mile west of Slapout (Beaver County) reported a 58 mph thunderstorm downburst wind. After producing this downbursts the cluster of thunderstorms continued to move to the southeast.","The Oklahoma Panhandle saw a round of severe convection during the late evening hours of the 30th. Northwest flow aloft allowed the passage of an upper level shortwave trough which combined with a sufficiently moist and unstable atmosphere to help initiate this convection. The convection developed along the leading edge of a southward moving cold front across southeast Colorado and northeastern New Mexico. These storms then moved into the Oklahoma Panhandle during the evening hours. Some of the storms became severe, with damaging winds as the primary hazard. Shortly before midnight on the 1st, the shortwave moved sufficiently east to bring an end to the severe threat across the Oklahoma Panhandle.",36.6,-100.26
520026,7/14/2014 22:15,50,MG,"A cluster of thunderstorms moved into the Texas Panhandle during the early afternoon hours of the 14th. As storms neared the town of Dalhart (Dallam and Hartley County), the Dalhart ASOS reported a 58 mph downburst. After producing this downburst the cluster of storms continued moving southward across the Panhandle.","The Texas Panhandle saw a round of severe convection during the afternoon hours of the 14th. A cold front slowly moving southwestward into the Panhandle combined with a shortwave trough rounding the base of a closed low over the Great Lakes set the stage for convection to develop. The 6 PM CST upper air sounding out of Amarillo (Potter County) showed moderate CAPE of 2673 J/kg and weak deep layer shear in place across the Panhandle. Convection developed over western Kansas and southeastern Colorado and moved southward to enter the Panhandle around 1 PM CST (3 PM CST). While over the northern Texas Panhandle, the storms were able to produce a combination of sub-severe hail and severe wet microbursts. As the storms approached the southern Texas Panhandle, they encountered an outflow from convection over Northwest Texas. The combined forcing of the outflows allowed storms to intensify to produce both severe hail and downbursts. Storms weakened after sunset due to the loss of heating.",36.03,-102.55
537908,8/22/2014 23:39,50,MG,A thunderstorm moved across Winkler County and produced a 58 mph wind gust at the Wink ASOS site.  No damage was reported.,A surface trough was across the area and there were upper level disturbances moving over the region.  Good moisture was also across the area.,31.75,-103.15
537917,8/25/2014 0:15,50,MG,A thunderstorm moved across Andrews County and produced a 58 mph wind gust near the town of Andrews.  No damage was reported.,"There was an axis of instability across the Permian Basin.  Good moisture was generally across the area, but a dry sub-cloud layer was also present which was conducive to gusty winds.",32.32,-102.5158
539973,8/29/2014 2:35,50,MG,"A diminishing thunderstorm moved into Roberts County during the evening hours of the 28th. As the weakening storm approached the town of Miami (Robert County), the AWOS reported a downburst of 58 mph 26 miles northwest of Miami (Roberts County). After producing this downburst, the thunderstorm completely diminished.","The combination of an upper level disturbance, a surface trough, and moderate elevated instability led to the development of severe thunderstorms during the afternoon hours of the 28th. These thunderstorms produced hail up to the size of tennis balls and a sizable funnel cloud which caused local concern for possible tornadoes. The outflow from these storms caused convective activity to quickly progress into western Oklahoma. No tornado damage could be located in the area the funnel cloud was observed.",35.96,-100.97
540240,9/24/2014 20:15,50,MG,"A line of severe thunderstorms moved across Deaf Smith County during the early afternoon hours of the 24th. As this line moved east of the town of Hereford (Deaf Smith County), the Hereford AWOS 5 miles east-northeast of Hereford (Deaf Smith County) reported a 58 mph thunderstorm downburst. After producing this downburst the line of storms continued moving southwestward across the county.","The combination of lowering heights aloft and moderate elevated instability led to the development of a complex of severe storms over the southern Texas Panhandle during the early afternoon hours of the 24th. Scattered storms across the northern Texas Panhandle slowly drifted southward through the morning hours of the 24th. As heating peaked during the early afternoon, these storms broke through the low level capping where they were able to access the moderate elevated instability. The storms quickly formed into a southwestward moving line which produced a combination of large hail and damaging winds. The storms quickly moved into northwestern Texas and eastern New Mexico Plains by 3 PM CST.",34.86,-102.33
540374,10/12/2014 23:08,50,MG,"Scattered thunderstorms developed across Randall County during the evening hours of the 12th. As a storm approached Lake Tanglewood (Randall County), the KVII Schoolnet site one mile north-northwest of Lake Tanglewood recorded a 58 mph downburst. After producing this downburst the storm continued to move eastward across the county.","A progressive upper level trough moved through the Southern Plains during the evening hours of the 12th. convection developed across the Texas Panhandle in response to this upper trough passage, and the strong upper level winds associated with this trough were able to mix to the surface in the downdraft of these thunderstorms. This caused several severe thunderstorms downbursts. By 6 PM CST, the upper trough progressed far enough east to propagate storms out of the Texas Panhandle.",35.07,-101.79
503079,2/20/2014 19:55,50,MG,nan,"A strong cold front moved through the region, triggering showers and thunderstorms.  There were several reports of damaging winds and large hail. Also, four tornadoes occurred in our area.",39.73,-91.45
500761,4/4/2014 5:28,50,MG,"ASOS at the El Dorado, Arkansas airport recorded a gust to 58 mph.",An upper level trough entered the Southern Plains during the afternoon hours of April 4th. Instability increased across the region with daytime heating and an initial cap during the morning hours weakened during the day. As a result...scattered to numerous showers and thunderstorms developed across the region with large hail and damaging thunderstorm wind gusts the primary result.,33.22,-92.81
514702,4/8/2014 0:38,50,MG,KTKI observed a wind gust of 50 knots.,Scattered thunderstorms produced minor severe weather reports on the evening of the 6th and afternoon of the 7th.,33.2,-96.62
515947,4/13/2014 15:35,50,MG,The wind gust was a combination of gradient wind enhanced by outflow from thunderstorms.,"Starting during the early morning hours on this Sunday and continuing well into the evening in eastern counties, a pronounced collision of spring and winter fueled a gamut of weather across South Central Nebraska. This included strong to marginally severe thunderstorms mainly in the southeast half of the 24-county area, near-blizzard conditions and several inches of wet, heavy snow mainly in the northwest half of the area, and also several hours of sustained north winds generally 30-35 MPH commonly gusting 40-50+ MPH. By far the biggest story of the day was the worse-than-expected combination of moderate to heavy snow and strong wind. Although travel became treacherous in several counties, a few of the most newsworthy issues included the closure of Interstate 80 between Kearney and Elm Creek and the opening of a warming shelter for stranded motorists in Holdrege. As for storm-total snowfall, the highest concentration of 3-6 amounts (and locally higher) occurred within a southwest-to northeast band centered roughly 15 miles either side of a line from near Beaver City-Holdrege-Ravenna-Wolbach. Within this hardest-hit zone, a few of the highest snow totals from NWS cooperative observers and NeRAIN observers featured 7.5 three miles west of Elba, 7.0 seven miles south of Litchfield and also four miles east-southeast of Sumner, 6.7 at Wolbach and 6.1 at St. Paul. Outside this primary snow band, including most locations south and southeast of a line from Franklin-Grand Island-York, accumulations averaged no more than 1-2. However, even these areas endured at least a brief bout of very poor visibilities in wind-blown snow. As for the timing of snow, it was a typical west-to-east transition from rain to snow with a brief period of sleet in between. The aforementioned, significant snow band that targeted western and northern counties produced most of its impacts between 11 AM-3 PM CDT, remaining quasi-stationary for several hours within a focused mid-level deformation zone. During the later afternoon and early evening hours, the band became much more progressive as it marched eastward through the remainder of South Central Nebraska, eventually exiting the eastern fringes of the local area between 8-10 PM CDT.   Before the wintry aspect of this system took center stage, convection was the initial focus of the day as primarily the southeast half of the 24-county area saw fairly widespread coverage of thunderstorms for the first time in 2014. Strong storms began flaring up mainly south of Interstate 80 between 6-8 AM CDT, with one storm producing hail up to quarter size in far eastern Fillmore County. Although no additional storms met severe-criteria, several produced copious amounts of small hail, resulting in a report of slick roadways in parts of Franklin County. Although the existing gradient wind across the area was already quite strong, the presence of thunderstorm outflow likely further-enhanced gusts, resulting in peak speeds to around 60 MPH as measured at the Kearney airport. Thunderstorm-enhanced winds likely also contributed to the destruction of a building under construction in eastern Franklin County. As increasingly-colder air surged across the area from west-to-east during the late morning and early afternoon hours, thunderstorms all but ended within the area by 2 PM CDT.   As earlier mentioned, this snow event ended up being much more impactful than anticipated, in part because most computer forecast models failed to predict the intense banding and also underestimated the speed and magnitude of cold air surging into the area. Furthermore, the heavy snowfall rates overwhelmed any melting influences from antecedent warm ground conditions. As testament to the stark weather changes associated with this system, afternoon high temperatures on the preceding afternoon of the 12th ranged from 76-80 F across most of South Central Nebraska. By daybreak on the 13th, the powerful cold front had pushed well south of the area along an axis from southwest Kansas to southern Iowa, with temperatures across most of the local area already well down into the 40s F. By early afternoon when snow was well-underway, temperatures across the majority of South Central Nebraska had plunged to 30-35 F, promoting wind chill values generally 15-20 F. In the mid-upper levels, a longwave trough dominated much of the central United States and Nebraska resided under a favorable coupled upper jet regime within the exit region of a southern stream branch sliding across the Southern Plains and the entrance region of a northern stream jet centered from the eastern Dakotas into Canada. A bit lower in the troposphere, a pronounced zone of frontogenesis/deformation focused across the heart of South Central Nebraska along the path of a 700 millibar low pressure center and to the northwest of a closed 850 millibar low that tracked from southwest Kansas to southern Iowa. On a positive note, the combination of rain and snow brought much-needed liquid precipitation totals of 0.40-0.80 to the majority of the area, with amounts in excess of 1 common in the corridor of heaviest snow, highlighted by 1.98 at Holdrege. As is typical of April snow, it did not stick around long as high temperatures two days later bounced back into the 60s.",40.73,-99
510805,4/14/2014 0:05,50,MG,The ASOS at Northwest Arkansas Regional Airport (XNA) measured 58 mph thunderstorm wind gusts.,"A strong cold front and dry line moved into eastern Oklahoma during the early afternoon hours of the 13th. Severe thunderstorms formed on these boundaries and moved eastward during the afternoon and evening hours. A tornado, large hail, and damaging wind gusts occurred across portions of northwestern Arkansas as the storms moved through the region.",36.2816,-94.3066
514017,4/24/2014 1:14,50,MG,This thunderstorm wind gust was measured coming from the west.,"Although this Wednesday afternoon and especially evening featured the first truly widespread thunderstorm event of the spring season in this six-county portion of North Central Kansas, fortunately the vast majority of severe weather focused slightly to the north in Nebraska and also slightly to the west in northwest Kansas. In fact, the only severe-criteria report from the local area was a 58 MPH wind gust at the Phillipsburg airport at 814 pm CDT as strong outflow winds surged into the area along a line of thunderstorms marching in from the west. On a positive note, much of North Central Kansas received much-needed modest rainfall totals between 0.50-1.00 from this event, with higher totals of generally 1.50-2.50 centered over Phillips County including 2.48 reported by the NWS cooperative observer in Phillipsburg.   As for event-timing, a smattering of isolated convection initially flared up within the local area between 330-500 pm CDT. However, for the next few hours North Central Kansas remained storm-free as the vast majority of convection focused off to the north and west within a narrow corridor along an invading cold front. Eventually, several rounds of mainly sub-severe multicell storms pushed into the Phillips, Rooks and Smith counties between 7-11 pm CDT, with much of this activity linear in nature. As this activity steadily weakened toward the midnight hour due to the onset of diurnal cooling and the increasingly outflow-dominant mode, it also expanded in coverage across the remainder of the local area, with light to moderate rain lingering well into the early morning hours of the 24th. In the mid-upper levels, the primary forcing for this event was provided by low-amplitude shortwave troughs kicking out across the Central Plains in southwesterly flow, downstream from a large-scale trough axis slowly sliding east through the Rockies. At the surface, the aforementioned, well-defined cold front was the primary low-level trigger, as this front stretched from northeast Nebraska through northwest Kansas during the late afternoon where it connected to a strong 993 millibar low centered in far eastern Colorado. Although low-level moisture was seasonably sparse with surface dewpoints only averaging in the upper 40s-low 50s F, steep low-mid level lapse rates promoted modest mixed-layer CAPE of 500-1000 J/kg in the presence of respectable 0-6 kilometer vertical wind shear of 40-50 knots.",39.73,-99.32
