event_id,beginUTC,magnitude,magnitude_type,event_narrative,episode_narrative,location_1_lat,location_1_lon
148961,2/11/2009 1:35,50,MG,A wind gust to 57 mph was reported at the Parsons Middle School.,"A potent storm system moved out of the Southwest United States into the the southern plains during the late afternoon into the early evening hours of February 10th, 2009.  Warm moist air ahead of this system combined with strong dynamics across portions of South Central and Southeast Kansas to produce low topped supercells that produced large hail and damaging thunderstorm wind gusts.",37.3409,-95.2779
155718,2/11/2009 1:40,50,MG,nan,"Thunderstorms developed early in the afternoon, from near the Lawton area, northeast toward the Oklahoma metro area. Thunderstorms became severe relatively quickly as they moved through Caddo and Grady counties, and began to show signs of rotation as they moved toward western Oklahoma City. One supercell thunderstorm spawned several tornadoes as it moved through western and northern Oklahoma. Sporadic damage was reported along its path, some of it significant as it moved through northern Oklahoma county and southern Logan county. Other supercells developed near the same areas of Caddo and Grady counties and moved northeast. Some locations received several rounds of very large hail through the afternoon.   Later in the afternoon, a second area of thunderstorms developed over northern Texas. Several supercell thunderstorms developed and moved northeast toward the Red River. One supercell thunderstorm moved northeast over Clay county and northwest Montague county. A tornado developed as it moved into Jefferson county near the Red River. It continued northeast through western Love county and into Carter County. Significant damage was reported in and around the Lone Grove area and over the far north sides of Ardmore. There were eight fatalities in and around Lone Grove. The tornado crossed Interstate 35 and eventually crossed into southern Murray county. Wind damage was reported in Coal and Atoka counties. Minor injuries were reported with the Atoka county thunderstorms. Monetary damages were estimated.",34.2281,-97.2014
160864,3/24/2009 0:25,50,MG,Two carports were blown down and roof damage was reported to several residences as a result of the strong winds. Monetary damages were not available.,"Widespread thunderstorms developed during the late afternoon and evening along a dry line. Many of the storms became severe producing large hail. The dry line retreated westward during the early evening, with the cold front overtaking the boundary from north to south. Thunderstorms continued to develop along the cold front and dry line intersection during the evening hours, with severe thunderstorms continuing well into the overnight hours. Monetary damages were estimated for some of the events, and not available for others.",34.63,-99.14
160891,3/24/2009 3:55,50,MG,nan,"Widespread thunderstorms developed during the late afternoon and evening along a dry line. Many of the storms became severe producing large hail. The dry line retreated westward during the early evening, with the cold front overtaking the boundary from north to south. Thunderstorms continued to develop along the cold front and dry line intersection during the evening hours, with severe thunderstorms continuing well into the overnight hours. Monetary damages were estimated for some of the events, and not available for others.",35.01,-97.94
161560,3/25/2009 21:15,50,MG,nan,An isolated thunderstorm produced high wind in Liberal.,37.05,-100.97
162056,4/6/2009 0:50,50,MG,The wind gust was measured by the Kentucky Mesonet site three miles north of Columbia.,"A cold front raced toward the Ohio Valley during the afternoon and evening hours of April 5th. Linear segments of storms developed and moved across the area ahead of this front. Mainly damaging winds resulted from these storms. However, some sub-severe hail was reported early in storm development as well as a severe hail report with an embedded supercell in the line of convection.",37.14,-85.31
159879,4/10/2009 4:41,50,MG,The ASOS (automated surface observing system) at the Poplar Bluff airport measured a gust to 58 mph. Winds were sustained at 40 mph.,"A bow-shaped line of thunderstorms moved east across southeast Missouri. The bowing line of thunderstorms occurred ahead of a strong mid-level low progressing eastward across southeast Kansas and northeast Oklahoma. Instability was limited north of a warm front over extreme southeast Missouri and western Tennessee, but the intensity of the approaching system and strong winds aloft contributed to locally damaging winds and hail.",36.77,-90.33
164229,4/19/2009 3:25,50,MG,Measured at the Coffeyville Airport.,"Scattered strong to severe thunderstorms affected portions of central, south-central and southeast Kansas during the afternoon and evening hours on the 18th, as powerful upper level low pressure approached from the west. One-inch diameter hail was reported west of Hesston, and winds close to 60 mph were reported at Coffeyville.",37.1,-95.57
155824,4/23/2009 23:25,50,MG,The measured wind gust was reported at the Hobart mesonet.,An isolated thunderstorm developed over north Texas during the late afternoon and moved into Jackson and Kiowa counties before collapsing. A severe wind gust was reported at the Hobart ASOS station. Another thunderstorm developed just of the east and moved northeast through Grady county. Gusty winds and marginally severe hail were reported along its path.,34.99,-99.05
168328,4/27/2009 22:34,50,MG,"Measured by the Victoria Regional Airport ASOS.  In addition, small tree branches were broken and few power lines pulled downed, but poles not broken, in the city of Victoria.",Thunderstorms across the Victoria Crossroads and northern Coastal Bend produced isolated pockets of heavy rainfall. One storm became severe briefly over the city of Victoria.,28.8501,-96.92
162861,5/7/2009 20:56,50,MG,nan,Thunderstorms moved across parts of north central Illinois during the afternoon of May 7th producing strong winds.,41.379,-88.85
159772,5/8/2009 5:15,50,MG,nan,Later.,39.12,-100.82
172033,5/8/2009 10:04,50,MG,Report from a KSN Weather Lab Mesonet.,"A complex of thunderstorms moved southeast out of Northwest Kansas into Central and South Central Kansas during the early morning hours of May 8th, 2009.  This complex of thunmderstorms would intensify over South Central Kansas during the morning and become a prolific damaging wind producer.  This swath of damaging winds, (measured at 80 to 100 mph) cut a path of destruction from just north of Wichita, Kansas to Parsons, Kansas. This storm system would continue on into Southern Missouri and eventually Southern Illinois producing widespread damage.",37.8213,-96.8667
172050,5/8/2009 12:00,50,MG,nan,"A complex of thunderstorms moved southeast out of Northwest Kansas into Central and South Central Kansas during the early morning hours of May 8th, 2009.  This complex of thunmderstorms would intensify over South Central Kansas during the morning and become a prolific damaging wind producer.  This swath of damaging winds, (measured at 80 to 100 mph) cut a path of destruction from just north of Wichita, Kansas to Parsons, Kansas. This storm system would continue on into Southern Missouri and eventually Southern Illinois producing widespread damage.",37.33,-95.51
167011,5/13/2009 1:40,50,MG,A Texas Tech University West Texas Mesonet site measured a 58 mph thunderstorm wind gust southwest of Guthrie. No damage was reported.,"Isolated to scattered thunderstorms impacted the South Plains of west Texas during the late afternoon and evening hours of the 12th.   Storms initially developed west of a dryline over the central South Plains after 17:00 CST. This activity resulted in damaging dry microbursts along the Interstate 27 corridor in Swisher and Lubbock Counties. As thunderstorms increased in coverage and moved eastward over the Rolling Plains, numerous reports of large hail up to the size of golfballs were received.  In addition to the impacts from severe convection, dry lightning sparked a 1,250 acre fire south of Muleshoe (Bailey County). The fire remained in open range land and only damaged utility poles and fences.",33.5646,-100.4905
175466,5/13/2009 4:32,50,MG,The wind gust was measured at the Chickasha Airport.,"Moisture increasing south of a warm front moved northward into western Texas. Instability increased east of a dry line, where thunderstorms were able to develop despite a strong cap. The thunderstorms moved east into western Oklahoma, but were fighting an even stronger cap as they moved east. The thunderstorms reached as far east as central Oklahoma before collapsing. Severe winds up to 70 mph and hail up to half-dollar size were reported with the thunderstorms. After the storms collapsed, they pushed out a gust front that had winds of 60 to 70 mph. Some damage was reported in and around the western sides of Oklahoma City.",35.07,-97.99
175507,5/14/2009 1:36,50,MG,"A wind gust to 50 knots was measured at the Stillwater Regional Airport, KSWO.","A cold front moved south into Oklahoma during the evening of the 13th and early on the 14th. Widespread thunderstorms developed over much of the eastern two thirds of Oklahoma. Deep moisture and favorable atmospheric conditions allowed for thunderstorms to become severe along and south of the cold. A strong cap over western Oklahoma didnt allow for much development, although thunderstorms were able to develop west during the late evening hours. All forms of severe weather developed as several supercell thunderstorms developed. Hail up to baseball size, wind gusts over 60 mph, and four tornadoes were reported as the evening progressed. Damage was reported, especially with the tornadoes. The worst damage was reported with a tornado that moved from Gracemont to near Anadarko. Luckily, no injuries were reported with any of the damage.",36.1599,-97.0857
175526,5/14/2009 2:50,50,MG,The wind gust was measured at the Chandler mesonet site.,"A cold front moved south into Oklahoma during the evening of the 13th and early on the 14th. Widespread thunderstorms developed over much of the eastern two thirds of Oklahoma. Deep moisture and favorable atmospheric conditions allowed for thunderstorms to become severe along and south of the cold. A strong cap over western Oklahoma didnt allow for much development, although thunderstorms were able to develop west during the late evening hours. All forms of severe weather developed as several supercell thunderstorms developed. Hail up to baseball size, wind gusts over 60 mph, and four tornadoes were reported as the evening progressed. Damage was reported, especially with the tornadoes. The worst damage was reported with a tornado that moved from Gracemont to near Anadarko. Luckily, no injuries were reported with any of the damage.",35.6501,-96.7996
168203,5/16/2009 1:00,50,MG,nan,"A cold front in conjunction with rich low-level moisture and an upper level disturbance erupted a line of strong to severe thunderstorms that moved southeast across south-central and southeast Kansas during the afternoon and evening hours of the 15th. Four relatively weak and brief tornadoes touched down across portions of south-central Kansas, producing no known damage. Additionally, tennis ball sized hail occurred in and around Hutchinson, and 70 mph winds occurred south of Argonia.",37.31,-96.72
167445,5/16/2009 1:05,50,MG,Downburst activity in the Lubbock vicinity produced a severe wind gust near Slaton where the Texas Tech University West Texas Mesonet recorded a 58 mph peak wind at 19:05 CST. No damage was reported.,"Scattered thunderstorms developed over the central and eastern South Plains during the late afternoon and evening hours of the 15th. Storms that initiated over the central portions of the Texas South Plains developed within a relatively dry environment and produced a series of dry downbursts. However, no significant damage was reported.  Relatively higher values of atmospheric moisture content and instability resulted in a low-end severe hail threat for areas off of the Caprock. Hail up the size of nickels was reported in Childress and Cottle Counties.",33.4505,-101.6255
175178,5/16/2009 2:08,50,MG,A spotter recorded a 58 mile an hour wind gust with a hand held instrument.,Severe thunderstorms occurred primarily over northeast Oklahoma during the evening hours of the 15th before shifting into southeast Oklahoma late in the evening and during the early morning hours of the 16th.,36.75,-96
181032,6/3/2009 6:20,50,MG,nan,"A large area of thunderstorms developed over the Texas panhandle and moved east-southeast through the southern third of Oklahoma. The complex became better organized as it moved towards Cotton county, where a gust to 58 mph was measured. As the thunderstorms moved east into south-central Oklahoma, another area of high winds developed, causing extensive damage in the Durant area. A couple of homes sustained major damage, with several others reporting minor damage. Numerous trees and power lines were downed by the strong winds.",34.3602,-98.3224
163556,6/6/2009 7:52,50,MG,Home weather equipment of a trained weather spotter measured thunderstorm wind gusts at 58 mph.,"A cold front moved into southeast Nebraska and stalled during the early morning hours of June 6th.  Thunderstorms developed along the front in central and western Nebraska during the evening of the 5th and moved into eastern Nebraska early on the 6th.  The storms produced large hail and a few produced strong winds.  One storm that tracked across Saline county produced a prolonged period of hail that was up to half dollar-size which caused significant crop damage, estimated by emergency management to be over a million dollars.  The worst damage from that particular storm was along a 5 mile swath that stretched from Filmore county, across Saline county and then into extreme northern Gage county with an estimated 70,000 acres affected.  Although the corn crop had the most visible damage, the soybean and winter wheat crop suffered significant damage.",40.8209,-97.3241
183408,6/7/2009 21:35,50,MG,nan,"Thunderstorms developed over northwest Oklahoma while other non-severe thunderstorms developed down the dry line into western Oklahoma. By mid evening, the rapidly weakening thunderstorms moved into central and parts of southwest Oklahoma. Very strong winds were reported sporadically from Comanche into Pottawatomie counties due to the collapsing thunderstorms. Winds were measured as high as 71 mph, with damage reported in several communities.",36.4189,-99.4232
179882,6/10/2009 0:18,50,MG,nan,"Warm moist air situated just to the south of an advancing warm front set the stage for supercell development across Southeast Kansas during the afternoon and evening of June 9th, 2009.  The supercell thunderstorms produced a wide variety of severe weather, including large hail up to tennis ball size, damaging wind gusts to 65 mph and even a couple of isolated tornadoes.  The two tornadoes produced little damage as they touched down in open fields.",37.31,-96.75
179894,6/10/2009 0:59,50,MG,nan,"Warm moist air situated just to the south of an advancing warm front set the stage for supercell development across Southeast Kansas during the afternoon and evening of June 9th, 2009.  The supercell thunderstorms produced a wide variety of severe weather, including large hail up to tennis ball size, damaging wind gusts to 65 mph and even a couple of isolated tornadoes.  The two tornadoes produced little damage as they touched down in open fields.",37.27,-95.55
183512,6/10/2009 19:38,50,MG,nan,"Thunderstorms developed early in the day as several mid-level disturbances moved over the central and southern plains. Modest instability and the lack of a capping inversion allowed for the thunderstorms to become severe, eventually congealing into a complex as they moved northeast. Strong winds, marginally severe hail, heavy rainfall, and intense lightning were reported along the path of the complex. Widespread damage, some of it significant, was reported with the wind, with the most concentrated area of damage from Murray into Hughes counties. Winds peaked over 80 mph, but most of the wind gusts averaged 65 to 70 mph. The complex moved east and northeast of central and northern Oklahoma by early evening.",35.8533,-97.4337
178124,6/10/2009 23:40,50,MG,Carports were destroyed at the Indigo Point Apartment complex.,"An MCS moved through north Texas causing significant damage to areas generally along and north of Interstate 20. Significant and widespread tree, fence and power line damage was reported along the path of the MCS. In addition, three tornadoes touched down in the northern portions of the DFW Metroplex. Approximately 250,000 people were left without power in the Metroplex and hundreds of flights were grounded or cancelled at DFW and DAL.",32.8611,-97.323
178157,6/11/2009 0:05,50,MG,The AWOS in Grand Prairie measured a peak wind of 58 mph.,"An MCS moved through north Texas causing significant damage to areas generally along and north of Interstate 20. Significant and widespread tree, fence and power line damage was reported along the path of the MCS. In addition, three tornadoes touched down in the northern portions of the DFW Metroplex. Approximately 250,000 people were left without power in the Metroplex and hundreds of flights were grounded or cancelled at DFW and DAL.",32.7,-97.05
183618,6/12/2009 13:05,50,MG,nan,"Thunderstorms, some severe, that developed over southeast Colorado and southwest Kansas moved east-southeastward into northwest Oklahoma early in the morning on the 12th. The thunderstorms eventually formed into a bowing line that moved east-southeast through mid morning. Hail over baseball size was reported in Payne county, with winds up to 60 mph reported farther north and west over north-central Oklahoma. Some damage was reported with the strong winds.",36.34,-97.92
178440,6/13/2009 0:03,50,MG,The Mineral Wells Airport (KMWL) ASOS measured a 58 mph wind gust.,"Severe thunderstorms developed along the dryline in the afternoon hours across parts of the western half of north Texas. Slow moving tornadic supercells developed in Jack County and moved southeast into Palo Pinto County producing four tornadoes. In addition, large hail up to the size of Golfballs and Hen Eggs was reported.",32.78,-98.07
170647,6/13/2009 22:05,50,MG,The Texas Tech University West Texas Mesonet site southwest of Guthrie recorded a thunderstorm wind gust of 58 mph. No damage was reported.,"An active round of severe thunderstorm occurred over the west Texas South Plains during the afternoon and evening hours of the 13th. Several storms evolved into supercells, and produced very large hail, destructive winds, and weak tornadoes.  Thunderstorms initiated around 14:00 CST over the central South Plains, and quickly became severe with large hail initially reported in Lubbock (Lubbock County). More intense and organized supercell storms formed over the Rolling Plains by the mid to late afternoon hours, however, and moved southeastward. One particularly organized and long-lived high precipitation supercell impacted the Aspermont vicinity of Stonewall County, where it produced a swath of damaging winds and at least one tornado. A 100 mph wind gust and a corresponding 32 millibar pressure drop was measured when the tornado struck the Texas Tech University West Texas Mesonet site northeast of Aspermont. Although no injuries were reportedly related to the tornado, severe gusts north of Aspermont overturned a tractor trailer truck injuring the driver.  Additional supercells impacted portions of Briscoe and Hale Counties, and very large wind-blown hail caused damages in both counties. Two tornadoes were observed by storm chasers in the Silverton and Quitaque vicinity of southern Briscoe County.    Total economic damages were estimated near $650,000 across the South Plains region.",33.5646,-100.4905
177625,6/16/2009 18:15,50,MG,The wind gust was recorded by the Bowling Green Warren County Airport ASOS.,A shortwave trough of low pressure moved out of the mid Mississippi Valley  into central Kentucky and Tennessee. This generated a line of strong to severe thunderstorms that moved across the area.  The strongest thunderstorm winds in this line were across south central Kentucky.,36.97,-86.44
165431,6/18/2009 6:53,50,MG,nan,"A semi-stationary frontal boundary remained in place across southern Iowa while a secondary boundary was stretched from eastern South Dakota into northeast Iowa.  The airmass became very unstable with lifted indices falling to -10 to -15 C and most unstable CAPE rising to 5000 to 6000 J/kg.  Zero to 3 km CAPE rose to over 200 J/kg in northern Iowa by the late afternoon.  Surface temperatures rose to the 80s to low 90s, as dew point values reached the upper 60s to mid 70s.  Wind fields were somewhat weak, however effective shear was in the 35 to 50 kt range by late afternoon.  The amount of CAPE in the -10 to -30 layer of the atmosphere rose to over 400 J/kg by late afternoon.  Thunderstorms erupted in two places initially.  The first was along the northern boundary.  However the severe storms with this round remained to the north of Iowa.  A second round formed north of the southern boundary along the edge of the mid level cap.  The storms became severe and produced high winds and hail.  Thunderstorms from farther west moved into Iowa later in the evening and became severe.  The storms produced a weak Derecho.  Widespread winds of 60 to 70 MPH occurred with these storms, along with numerous reports of hail of 1 to 2 inches in diameter.  The initial round of storms produced large hail and gusty winds from southwest into central Iowa.  The second round resulted in winds of 60 to 70 MPH and large hail from central into southeast Iowa.  The highest wind gust was 74 MPH, measured at an RWIS site near Ankeny in Polk County.  The wind damage was largely to trees and power lines, with spotty reports of small shed and minor building damage.  A semi-tractor trailer was blown off of Interstate 35 near Highway 210 in Story County.  The high winds ripped siding off of a house in Ankeny in Polk county, and windows were blown out of a house in Colfax in Jasper County.  Thunderstorms rekindled on the back side of the main thunderstorm area after sunrise.  A few storms became severe and produced 60 MPH winds and golf ball size hail as they moved from The Fort Dodge area into Story County.",41.77,-93.72
165440,6/18/2009 7:14,50,MG,nan,"A semi-stationary frontal boundary remained in place across southern Iowa while a secondary boundary was stretched from eastern South Dakota into northeast Iowa.  The airmass became very unstable with lifted indices falling to -10 to -15 C and most unstable CAPE rising to 5000 to 6000 J/kg.  Zero to 3 km CAPE rose to over 200 J/kg in northern Iowa by the late afternoon.  Surface temperatures rose to the 80s to low 90s, as dew point values reached the upper 60s to mid 70s.  Wind fields were somewhat weak, however effective shear was in the 35 to 50 kt range by late afternoon.  The amount of CAPE in the -10 to -30 layer of the atmosphere rose to over 400 J/kg by late afternoon.  Thunderstorms erupted in two places initially.  The first was along the northern boundary.  However the severe storms with this round remained to the north of Iowa.  A second round formed north of the southern boundary along the edge of the mid level cap.  The storms became severe and produced high winds and hail.  Thunderstorms from farther west moved into Iowa later in the evening and became severe.  The storms produced a weak Derecho.  Widespread winds of 60 to 70 MPH occurred with these storms, along with numerous reports of hail of 1 to 2 inches in diameter.  The initial round of storms produced large hail and gusty winds from southwest into central Iowa.  The second round resulted in winds of 60 to 70 MPH and large hail from central into southeast Iowa.  The highest wind gust was 74 MPH, measured at an RWIS site near Ankeny in Polk County.  The wind damage was largely to trees and power lines, with spotty reports of small shed and minor building damage.  A semi-tractor trailer was blown off of Interstate 35 near Highway 210 in Story County.  The high winds ripped siding off of a house in Ankeny in Polk county, and windows were blown out of a house in Colfax in Jasper County.  Thunderstorms rekindled on the back side of the main thunderstorm area after sunrise.  A few storms became severe and produced 60 MPH winds and golf ball size hail as they moved from The Fort Dodge area into Story County.",41.53,-93.66
175230,6/18/2009 8:19,50,MG,"A wind gust of 58 mph was measured by the Mount Pleasant, IA AWOS at 319 am June 18.",An upper level disturbance moved through the region during the morning and early afternoon hours of June 18 sparking some showers and thunderstorms across the area.  Some severe storms produced damaging winds and large hail.  Heavy rains were also common with the storms which resulted in some flash flooding.,40.9467,-91.5111
175341,6/18/2009 9:25,50,MG,"A wind gust of 58 mph was measured by the Macomb, IL AWOS at 425 am June 18.",An upper level disturbance moved through the region during the morning and early afternoon hours of June 18 sparking some showers and thunderstorms across the area.  Some severe storms produced damaging winds and large hail.  Heavy rains were also common with the storms which resulted in some flash flooding.,40.5203,-90.6525
166754,6/18/2009 23:29,50,MG,The wind gust was measured at the MNDOT RWIS site near Tenney on highway 75.,"Eastern North Dakota remained in a very weak surface pattern on the 18th, with numerous weak surface lows and boundaries across the midwest. Like the past several days, moisture levels remained very high, with surface dew points in the low to mid 60s. Some morning cloud cover along the North Dakota/South Dakota border lifted north by afternoon, and allowed a period of good heating. Although the upper level winds were fairly light, another in a series of upper level disturbances shifted over the area by mid afternoon. This helped initiate thunderstorm development over southeast North Dakota and west central Minnesota. A cluster of thunderstorms also developed over extreme northeast North Dakota. By late afternoon, a line of thunderstorms raced across the Mooreton (ND) area, through Wahpeton/Breckenridge, and into the Fergus Falls (MN) area. This line of storms brought many reports of strong winds. The weak wind flow and moist atmosphere once again brought heavy rainfall to areas along the Canadian border and areas along and south of Interstate 94.",46.04,-96.52
168539,6/19/2009 1:15,50,MG,A peak thunderstorm wind gust of 58 mph was recorded by the Texas Tech University West Texas Mesonet site near Tahoka at 19:15 CST. No damage was reported.,"A complex of strong to severe thunderstorms developed over the western South Plains during the late afternoon and early evening of the 18th. A few of these storms became severe and produced locally intense wind gusts up to 67 mph.    The most significant impacts from these storms, however, occurred as an organized and expansive cold pool of outflow winds expanded east-northeastward in advance of the convection over the central South Plains. The large outflow boundary lofted vast amounts of dust from the areas relatively bare cotton fields, and a large haboob dust storm evolved to envelop much of the central South Plains. Reduced visibility, at times less than a few hundred yards, and gusts in excess of 50 mph accompanied the haboob passage. The haboob became well-separated from its parent convection, and was sustained into the 21:00 CST hour east of the Caprock escarpment.   The haboob was likely a contributor to the occurrence of a fatal aircraft mishap in Floyd County. A prominent business owner and a passenger were killed when their Cessna 182 went down in a field fifteen miles east of Floydada near the small community of Dougherty. While an official determination into the cause of the accident is pending via an investigation by the National Transportation Safety Board and the Federal Aviation Administration, the time of the mishap corresponded to the occurrence of a westerly wind-shift and onset of 50+ mph surface winds and significantly reduced visibilities associated with the haboob. Doppler radar observations reveal that the top of the dust-filled outflow likely exceeded 6,500 feet above ground level.   In addition, the vast amounts of wind-driven dust destroyed thousands of acres of young cotton crops. With sensitive cotton plants just beginning to emerge, the sand blasting effect of the dust storm caused extensive damage.  Agricultural and property losses that resulted from the haboob dust storm likely approached $6 million.",33.2201,-101.7601
