event_id,beginUTC,magnitude,magnitude_type,event_narrative,episode_narrative,location_1_lat,location_1_lon
11994,3/22/2007 3:29,50,MG,nan,"During the day, south winds drew moisture north into the state as a warm front lifted north across the area.  By evening, low pressure lifted north along a cold front to the west of the state.  The cold front advanced into the state during the evening.  Convection was limited during the afternoon due to a mid level cap and considerable low level cloudiness.  Still, the atmosphere became quite unstable by the evening hours.  Surface temperatures rose to the mid 60s to mid 70s across the CWA with dew points rising into the upper 50s to low 60s.  Effective shear was in the 30 to 45 kt range with most unstable CAPE values in the 1000 to 2000 J/kg range.  Lifted indices fell to the -3 to -6 C. range by evening.  As was the case during the morning, freezing levels were in the 11,000 to 12,000 foot range.  CAPE in the -10 to -30 C. layer was around 200 J/kg.  Thunderstorms developed just ahead of the cold front on the west edge of the mid level cap before sunset.  The storms took on a linear configuration as the moved into the state.  There were two stronger areas along the line.  The first was across the northern part of the state, the second along the southern two tiers of counties.  Most of the storms produced hail with most reports around an inch in diameter or less.  The southern part of the line took on more of a bow echo appearance and began to produce high winds.  Wind gusts to near 60 MPH in Bedford in Taylor County, and in the 50 to 60 MPH range northwest of Lamoni in Decatur County.  One tornado touched down in Wayne County.  The tornado had an intermittent track, touching down southwest of the town of Sewal and dissipating about a mile northeast of town.  Damage was done to buildings on the south side of the town.  The tornado was rated an EF0, with winds of 80-85 MPH.  The tornado broke apart east of Sewal with a band of downburst winds of up to 80 MPH extending across the county line into Appanoose County.",40.6802,-94.7065
19502,3/24/2007 6:59,50,MG,The Automated Surface Observing System at Midland International Airport (KMAF) reported a 58 mph wind gust associated with a thunderstorm.,"An upper level storm system moved east across northern Mexico across west Texas and southeastern New Mexico.  Ahead of this system, a moist and unstable airmass was in place.  As temperatures warmed throughout the day, the atmosphere became more unstable.  Storms initiated in the Big Bend and across the mountains of southeastern New Mexico and moved north and eastward.   The Midland county warning area saw five recorded tornadoes on the 23rd, four in New Mexico and one in Texas.  The four in New Mexico were documented by both trained Skywarn spotters and by a National Weather Service damage survey team.  The tornado in Texas was recorded by a television news/weather crew in the area.  Baseball size hail was also associated with the Texas storm.",31.93,-102.2
18584,4/1/2007 1:12,50,MG,nan,Showers and thunderstorms fired ahead of a cold front that passed through central Illinois during the early evening hours.  The storms produced several reports of wind damage.,40.48,-88.9301
18586,4/1/2007 1:16,50,MG,nan,Showers and thunderstorms fired ahead of a cold front that passed through central Illinois during the early evening hours.  The storms produced several reports of wind damage.,40.4,-88.87
17113,4/22/2007 20:16,50,MG,nan,"An upper level low pressure lifted northeast from the southwest U.S. during the day on the 22nd.  Surface low pressure tracked very close to the upper low, moving from central Kansas into north central Iowa.  Conditions were marginal with the most unstable CAPE around 500 J/kg, even though the Lifted Index was in the -4 to -5 C. range just prior to the storm development.  The zero to 6 km shear was 50 to 60 kts, with zero to 1 km shear in the 20 to 30 kt range.  The effective shear was in the 40 to 55 kt range.  Thunderstorms moved across the state in two lines.  The first moved through around mid day, followed by the dry slot.  The second line formed very close to the core of the upper low and lifted northeast across the CWA during the mid to late afternoon hours.  In spite of the freezing level being only 9400 feet, and with 100 J/kg of CAPE in the -10 to -30 C. layer of the atmosphere, there was little in the way of hail with the storms.  The lack of discrete cell development meant the storms were not able to capitalize on the relatively low LCL level of 500 to 1250 meters across the CWA.  The storms produced gusty winds as they passed with a 50 kt wind reported early on as the storms moved through the Atlantic area of Cass County.",41.41,-95.06
19156,5/1/2007 2:45,50,MG, The Texas Tech University West Texas Mesonet site near Turkey measured a severe thunderstorm wind gust of 58 mph.,Isolated thunderstorms developed over the South Plains as a middle latitude cyclone moved over the region during the day on the 30th. Steep temperature lapse rates in the lower atmosphere contributed to convective updraft stretching along a surface boundary and resulted in a weak tornado in southwestern Castro County. Another storm over Hall County produced an isolated severe wind gust. No damage was reported from either event.,34.3733,-100.8934
34423,5/2/2007 21:02,50,MG,The AWOS measured a 58 MPH gust before the power to the system was disrupted by downed power lines. Thus the gust is likely underestimated.,"A potent upper level system moved across Texas beginning in the late morning and continued into the afternoon. This produced a Quasilinear Convective System or Line Echo Wave Pattern (LEWP) that produced widespread damaging winds and a few isolated tornadoes. South of the line, more classic supercell structure was noted with thunderstorms across the Edwards Plateau and the Northwest Hill County, however no tornadoes were reported with these thunderstorms as the storms moved over very sparsely populated areas.",31.81,-98.99
31319,5/2/2007 22:48,50,MG,nan,"A split in the upper levels of the atmosphere steered several southern stream impulses into north Texas, producing flash flooding, strong winds, and a few tornadoes.  The most impressive of these events was a derecho which moved through North Texas on May 2.  It produced winds in excess of 85 MPH.",32.4407,-97.789
34495,5/7/2007 16:50,50,MG,nan,"Thunderstorms began early in the morning on the 6th, continued most of the day and into the early morning hours of the 7th. An upper level low pressure remained anchored over Colorado during this time period. Surface low pressure was located over southeast Colorado, with a dryline extending south along the Oklahoma and Texas panhandle border. Outflow boundaries were also present from previous thunderstorm activity. These boundaries were important in the formation of thunderstorms throughout the day. Moisture was in abundance that day, along with very strong instability. Wind shear remained quite favorable for supercell thunderstorms. Most of the thunderstorms began over the northwest half of Oklahoma, but moved south and east into the morning and afternoon hours of the 7th.  Large hail, high winds, and tornadoes were common, with flooding rains also present.  One small supercell thunderstorm developed east of the main thunderstorm area during the evening and produced two small tornadoes as it moved to the north. Two other tornadoes occurred in the early morning hours as thunderstorms moving northeast into central Oklahoma interacted with gust front boundaries from previous thunderstorms.",34.1945,-97.58
37731,5/22/2007 6:58,50,MG,An NDAWN mesonet wind sensor measured the wind gust.,"By mid afternoon on the 21st, an area of surface low pressure was located in southwest North Dakota, with a warm front arching northeast toward Devils Lake (ND) and then southeast toward Detroit Lakes (MN). This front basically held in place through the early evening, and was marked by a strong thermal gradient. At 6 pm CST, Jamestown reported a temperature of 82 degrees, Devils Lake reported 75 degrees, and Minot reported 59 degrees.",48.6089,-97.4904
37675,5/24/2007 1:01,50,MG,The wind gust was reported at the KSN weather lab.,A second day in a row of severe weather produced reports of large hail and isolated brief tornadoes.,37.57,-101.75
28964,5/24/2007 19:07,50,MG,nan,"Widely scattered severe thunderstorms were triggered during the afternoon of May 24, as a cold front moved into central and southwest Wisconsin. Law enforcement officials and storm spotters reported wind gusts around 60 mph, which knocked down trees.",43.93,-90.27
37722,5/30/2007 4:10,50,MG,KSN weatherlab site.,Severe thunderstorms on the 29th produced a lot of high wind gusts.,37.6,-100.44
41320,6/18/2007 21:45,50,MG,nan,"A strong cold front initiated a line of thunderstorms in an area of moist and unstable air.  The storms produced high winds as they moved east across Wisconsin, downing trees and power lines at numerous locations.  The storms knocked out power to 4,700 customers in the Crivitz (Marinette Co.) and Wausaukee (Marinette Co.) areas.",45.63,-89.47
44157,6/20/2007 3:50,50,MG,nan,"A widespread severe thunderstorm event occurred over much of Oklahoma from the 19th into the 20th. A weakly capped airmass, combined with a surface trough oriented northwest to southeast over Oklahoma, and afternoon heating allowed for another round of strong to severe thunderstorms to develop. Wind shear along the outflow boundary and decent instability allowed for the some of the thunderstorms to produce high winds and large hail. Also, a complex of thunderstorms developed over western Kansas and moved south toward northern Oklahoma. The low level jet cranked up as night fell, pumping in warm and very moist air. The thunderstorm complex continued moving south while intensifying. Widespread severe winds and large hail accompanied the thunderstorms. The thunderstorm complex moved south through much of Oklahoma before moving into Texas. Monetary damages were estimated.",36.0857,-99.9023
44189,6/20/2007 5:55,50,MG,nan,"A widespread severe thunderstorm event occurred over much of Oklahoma from the 19th into the 20th. A weakly capped airmass, combined with a surface trough oriented northwest to southeast over Oklahoma, and afternoon heating allowed for another round of strong to severe thunderstorms to develop. Wind shear along the outflow boundary and decent instability allowed for the some of the thunderstorms to produce high winds and large hail. Also, a complex of thunderstorms developed over western Kansas and moved south toward northern Oklahoma. The low level jet cranked up as night fell, pumping in warm and very moist air. The thunderstorm complex continued moving south while intensifying. Widespread severe winds and large hail accompanied the thunderstorms. The thunderstorm complex moved south through much of Oklahoma before moving into Texas. Monetary damages were estimated.",34.8289,-99.4377
44191,6/20/2007 6:01,50,MG,nan,"A widespread severe thunderstorm event occurred over much of Oklahoma from the 19th into the 20th. A weakly capped airmass, combined with a surface trough oriented northwest to southeast over Oklahoma, and afternoon heating allowed for another round of strong to severe thunderstorms to develop. Wind shear along the outflow boundary and decent instability allowed for the some of the thunderstorms to produce high winds and large hail. Also, a complex of thunderstorms developed over western Kansas and moved south toward northern Oklahoma. The low level jet cranked up as night fell, pumping in warm and very moist air. The thunderstorm complex continued moving south while intensifying. Widespread severe winds and large hail accompanied the thunderstorms. The thunderstorm complex moved south through much of Oklahoma before moving into Texas. Monetary damages were estimated.",34.6408,-99.2812
28192,6/21/2007 21:21,50,MG,nan,"A warm, moist, and unstable airmass was in place over Iowa on the afternoon of the 21st.  A Warm front lifted north into the state with temperatures rising into the upper 80s to low 90s south of it with dew point temperatures in the upper 60s to low 70s.  This combination produced most unstable CAPE values in the 3000 to 4000 J/kg range and lifted indices in the -9 C. range.  The environment was not strongly sheared with 25 to 35 kts of effective shear.  The freezing level was quite high at 14,700 feet.  In spite of this, there was plenty of cape in the -10 to -30 C. layer of the atmosphere, with 500 J/kg available.  The LFC in the 1200 to 2000 meter range.  The MCS developed rapidly and move east-southeast across Iowa.  Many of the storms produced significant hail, with hail size ranging from nickel to over tennis ball size.  Two and one half inch diameter hail fell north of Renwick in Humboldt County.  Golf ball size hail fell in Hancock County in the Corwith area.  The largest hail occurred during the first couple hours of the systems development.  Most of the hail was in the three quarter to one inch diameter range later on.  Four tornadoes were reported with the system.  All of the were brief touchdowns however and caused little damage.  One touched down in Wright County near Eagle Grove.  Two others touched down in Butler County one west of Shell Rock, the other north of Steamboat Rock.  The fourth tornado touched down northwest of Kelly in Story County.  The final tornado touched down on the south side of Waterloo in Black Hawk County.  Many of the storms produced strong winds of at least 45 to 50 MPH.  There were several reports of winds in excess of 60 MPH however.  Numerous trees were blown down and a few power poles snapped.  Winds caused damage in the Poweshiek County with winds estemated at near 80 MPH.",41.5,-94.65
31757,6/24/2007 6:45,50,MG,nan,A linear complex of strong to severe thunderstorms propagated southward over the west Texas South Plains during the late night and early morning hours of the 23rd and the 24th. One segment of the complex produced a 58 mph wind gust near Floydada as measured by the Texas Tech University West Texas Mesonet.,34.0004,-101.3053
35838,6/26/2007 23:54,50,MG,A 58 mph thunderstorm wind gust was measured by a local broadcast media schoolnet in Happy. No damage was reported.,"Thunderstorms initiated over the central Texas Panhandle during the late afternoon hours of the 26th. This activity organized into a derecho, or long-lived extreme wind event, as it moved south across portions of the west Texas South Plains and the Permian Basin.  On the South Plains, areas of Yoakum, Terry, and Lynn Counties were hit particularly hard. A thunderstorm wind gust up to 81 mph was measured in western Yoakum County. Damage to utility poles and trees was widespread, but winds up to 75 mph and small hail combined to damage or destroy 20,000 acres of cotton in Lynn County. Fortunately, no reports of structural damage were received and no injuries were reported. Total losses to electrical co-ops and agricultural interests, however, exceeded $1.5 million.",34.73,-101.85
47935,7/4/2007 19:59,50,MG,Measured on ASOS at the Manhattan airport.,A weak cool front moved through an unstable air mass to set off a few intense but short lived thunderstorms...a couple of which developed into mesocyclones.,39.15,-96.67
43805,7/5/2007 3:55,50,MG,The wind gust was measured by an AWOS sensor at the Crookston Airport.,"There was very little surface support for this event, with light surface winds and no frontal boundaries. However, a decent upper level jet did accompany this event. Thunderstorms in southeast Manitoba (Canada) moved southeast and clipped a portion of the Lake of the Woods region in the early evening. About an hour later, another group of thunderstorms over southwest/southern Manitoba moved across the border into northeast North Dakota and a portion of northwest Minnesota. These thunderstorms weakened by late evening.",47.83,-96.62
50080,7/16/2007 21:51,50,MG,A thunderstorm gust to 58 mph was measured by road weather equipment.,Thunderstorms produced damaging winds over part of southwest Minnesota on the afternoon of July 16th.,43.6399,-95.1571
36165,7/27/2007 4:31,50,MG,nan,"A cold front dropped southeast into Iowa during the evening hours.  The airmass was quite unstable ahead of the front with afternoon highs reaching the upper 80s to low 90s.  Dew point temperatures were in the upper 60s to low 70s into the evening ahead of the front.  The lifted index was around -7 C. with an available CAPE of around 2500 J/kg.  The environment had a reasonable amount of shear with 35 to 40 kts of effective shear.  Thunderstorms erupted ahead of the front by the early evening hours.  They produced winds of 64 MPH as they moved through the Estherville area.  There was a fairly large amount of downdraft CAPE available with DCAPE values in the 900 to 1200 J/kg range.  In spite of this, most of the wind reports were in the 40 to 55 MPH range.  As the storms moved south they weakened.  Spotty damage occurred as it moved through Webster County with large tree branches down there.  One small area of the line of storms presented a bow echo element over southern Iowa and produced a 58 MPH wind gust at Adair.  CAPE in the -10 to -30 C. layer of the atmosphere was significant, in the 500 to 700 J/kg range, yet there were few reports of hail and no reports of severe hail.  Deep moisture and a freezing level just under 16,000 feet were major inhibitors to hail.",41.5166,-94.5965
53007,8/11/2007 6:00,50,MG,nan,Severe thunderstorms associated with warm frontal boundary.,45.23,-96
53015,8/11/2007 8:32,50,MG,nan,Severe thunderstorms associated with warm frontal boundary.,44.88,-93.22
53018,8/12/2007 3:43,50,MG,Measured by MNDOT sensor along Interstate 35. Numerous trees in the area were toppled.,Severe thunderstorms associated with warm frontal boundary.,43.9353,-93.22
40042,8/12/2007 22:05,50,MG,A gust of 58 mph was measured by wind equipment near 150th and Fort Streets.  The strong winds spread across the Omaha area causing scattered tree damage including on large tree that fell on 2 cars near the 4600 block on South 34th Street.  Also a tree fell across South 15th Street near the 1900 block blocking traffic.,"Thunderstorms that developed over central Nebraska earlier that day pushed southeast across eastern Nebraska and southwest Iowa during the late afternoon and early evening hours of August 12th.  Despite a large scale upper ridge in place across the region, the storms became severe as they tapped a large pocket of instability over eastern Nebraska.  The storms developed a large cold pool and produced scattered areas of strong and damaging winds as several bow echoes moved across the area.  In addition, torrential rain occurred within the strongest part of the complex with near zero visibilities causing conditions to become like nightfall prompting street lights to come on.",41.3211,-96.068
40061,8/12/2007 22:55,50,MG,A thunderstorm wind gust of 58 mph was measured by the Harlan AWOS.  The strong winds downed trees in Harlan damaging some vehicles and knocking down power lines.  The winds also caused some farm outbuilding damage in the area.,"Thunderstorms that developed over central Nebraska earlier during the day of August 12th turned severe as they pushed southeast into southwest Iowa during the late afternoon and early evening hours of August 12th.  Despite a large scale upper ridge in place across the region, the storms became severe as they tapped a large pocket of instability that was located over eastern Nebraska.  The thunderstorms produced a large cold pool and produced scattered areas of strong and damaging winds as several bow echoes moved across the area.  In addition, torrential rain occurred within the strongest part of the complex with near zero visibilities causing conditions to become like nightfall prompting street lights to come on.",41.58,-95.33
39471,8/12/2007 23:38,50,MG,nan,"A cold front sagged south across the state during the previous night and became stationary east-west over far southern Iowa.  The airmass became very unstable during the afternoon as temperatures soared into the low to mid 90s.  Dew points pooled over southwest into west central Iowa and were in the upper 70s to low 80s across the area.  This lead to CAPE values in excess of 7000 J/kg and a lifted index of -12 C.  Needless to say, considerable moisture was available with precipitable water values in the 2 to 2.25 inch range.  Thunderstorms developed over Nebraska and moved into Iowa during the afternoon.  A strong bow echo developed and advanced east-southeast across the west central, then across the south west into the south central counties of the state.  Some of the storms produced hail, but the hail was below severe levels.  In spite of the available cape in the -10 to -30 C. layer of the atmosphere being in the 600 to 900 J/kg range, hail was suppressed once again by the high freezing levels.  Freezing levels were between 14,500 and 15,000 feet.  The LCL was a relatively low 750 to 1000 meters, however downdraft CAPE was very high, between 1200 and 1600 J/kg.  Winds dominated the event as the storms advanced rapidly eastward in a shear environment of 40 to 50 kts.  There were numerous reports of trees toppled and power line damage.  Wind gusts of 60 to 70 MPH were common.  Some of the higher gusts came from the Adair area.  Mesonet sites reported wind gusts of 66 to 71 MPH in the area.",41.5,-94.64
39479,8/13/2007 0:08,50,MG,nan,"A cold front sagged south across the state during the previous night and became stationary east-west over far southern Iowa.  The airmass became very unstable during the afternoon as temperatures soared into the low to mid 90s.  Dew points pooled over southwest into west central Iowa and were in the upper 70s to low 80s across the area.  This lead to CAPE values in excess of 7000 J/kg and a lifted index of -12 C.  Needless to say, considerable moisture was available with precipitable water values in the 2 to 2.25 inch range.  Thunderstorms developed over Nebraska and moved into Iowa during the afternoon.  A strong bow echo developed and advanced east-southeast across the west central, then across the south west into the south central counties of the state.  Some of the storms produced hail, but the hail was below severe levels.  In spite of the available cape in the -10 to -30 C. layer of the atmosphere being in the 600 to 900 J/kg range, hail was suppressed once again by the high freezing levels.  Freezing levels were between 14,500 and 15,000 feet.  The LCL was a relatively low 750 to 1000 meters, however downdraft CAPE was very high, between 1200 and 1600 J/kg.  Winds dominated the event as the storms advanced rapidly eastward in a shear environment of 40 to 50 kts.  There were numerous reports of trees toppled and power line damage.  Wind gusts of 60 to 70 MPH were common.  Some of the higher gusts came from the Adair area.  Mesonet sites reported wind gusts of 66 to 71 MPH in the area.",41.07,-94.37
39476,8/13/2007 0:18,50,MG,nan,"A cold front sagged south across the state during the previous night and became stationary east-west over far southern Iowa.  The airmass became very unstable during the afternoon as temperatures soared into the low to mid 90s.  Dew points pooled over southwest into west central Iowa and were in the upper 70s to low 80s across the area.  This lead to CAPE values in excess of 7000 J/kg and a lifted index of -12 C.  Needless to say, considerable moisture was available with precipitable water values in the 2 to 2.25 inch range.  Thunderstorms developed over Nebraska and moved into Iowa during the afternoon.  A strong bow echo developed and advanced east-southeast across the west central, then across the south west into the south central counties of the state.  Some of the storms produced hail, but the hail was below severe levels.  In spite of the available cape in the -10 to -30 C. layer of the atmosphere being in the 600 to 900 J/kg range, hail was suppressed once again by the high freezing levels.  Freezing levels were between 14,500 and 15,000 feet.  The LCL was a relatively low 750 to 1000 meters, however downdraft CAPE was very high, between 1200 and 1600 J/kg.  Winds dominated the event as the storms advanced rapidly eastward in a shear environment of 40 to 50 kts.  There were numerous reports of trees toppled and power line damage.  Wind gusts of 60 to 70 MPH were common.  Some of the higher gusts came from the Adair area.  Mesonet sites reported wind gusts of 66 to 71 MPH in the area.",41.03,-94.2
58881,8/19/2007 8:10,50,MG,nan,"Tropical Storm Erin, the fifth named storm of the 2007 Atlantic Hurricane season, developed quickly over the northeast Gulf of Mexico on the 15th, before moving onshore during the morning hours of the 16th. Erin moved onshore near Lamar, TX as a weak tropical storm, but was quickly downgraded to a tropical depression as it moved over land. The tropical depression moved northwest over the Edwards Plateau toward west Texas. Erin maintained her depression status as it then began to move northeast into southwest Oklahoma between Hollis and Erick during the afternoon hours of Saturday, August 18th. A very tropical airmass was in place along and east of this feature, extending into western and central Oklahoma. Heavy rainfall developed along and east of the center, which moved slowly to the northeast. Low-level wind shear north and east of Erin increased throughout the evening, with several tornadoes reported in Kiowa, Washita, and Grady counties during the late afternoon and early evening hours. Damage was reported east of Hobart, and in Washita county south and east of Cordell. As the evening progressed, a strong low-level jet developed, with additional thunderstorms developing over southwest and central Oklahoma. Remarkably, the center of the tropical depression strengthened between 1 and 7 AM, with a compact area of sustained winds of 35 to 45 MPH concentrated around the center of the depression. Wind gusts of 50 to 80 mph were also reported over parts of central Oklahoma at this time. As with the wind speeds, thunderstorms intensities increased, with two additional tornadoes reported over central Oklahoma Sunday morning. In addition to tornadoes and very strong winds, rainfall rates of over three inches per hour were common, with significant flash flooding reported in numerous counties. Rainfall amounts exceeded five inches over a large area, with some locations receiving eight to ten inches. Rivers and creeks easily exceeded their banks, with water also rising quickly in many towns. Dozens of people were rescued by boat and helicopter as numerous homes and businesses quickly took on water. Unfortunately, six people lost their lives due to the flooding. Monetary values were estimated.",35.32,-97.93
41784,8/21/2007 2:19,50,MG,High winds were measured by a KCCI Schoolnet site.,"Little change took place in the overall weather pattern with a nearly stationary frontal boundary remaining over the state.  The morning convection moved off allowing for afternoon solar isolation to take place, destabilizing the atmosphere once again.  Temperatures over the southwest half of the state warmed into the mid to upper 80s with dew points in the low to mid 70s.  West of Iowa it warmed into the mid 90s with mid 70 dew points.  The airmass became very unstable with CAPE in the the 5000 to 8000 J/kg range from western Iowa west.  Lifted indices fell into the -10 to -14 C. range by late afternoon.  A considerable amount of shear remained in place with 40 to 55 kts present at the time of thunderstorm development.  The LCL was reasonably high however at 1000 to 1500 meters.  Thunderstorms developed in to a linear complex that showed a few bow echo elements along the leading edge.  The main weather features with this system were high winds and hail.  The available downdraft CAPE was between 1200 and 1500 J/kg and was favorable for high winds.  There was 600 to 900 J/kg of available CAPE in the -10 to -30 C. layer of the atmosphere.  In spite of the high values, hail size was limited by the high freezing levels, between 14,500 feet to over 15,500 feet.  As the storms moved into the western part of the CWA, winds were the strongest.  Reports of winds between 60  and 70 MPH were common along the leading edge of the line.  The winds diminished as the storms moved east.  Hail reports were spotty with this event.  The hail was relatively small with most of it in the three quarter to one inch diameter range.  The storms produced heavy rainfall once again with 1.6 to 1.8 inches of precipitable water available.  The heavy rain fell in areas that were affected by the past several days of rain.  Calhoun and Webster had some flash flooding, but it was relatively minor and limited to road closures caused by water flowing over the roads.",40.99,-94.74
54973,8/23/2007 2:25,50,MG,Wind equipment measured a gust to 58 mph.,Severe storms moved across northern Illinois during the late evening hours of August 22nd.,41.33,-88.72
55039,8/23/2007 19:15,50,MG,"A gust to 58 mph was measured at the Illinois Valley Regional Airport, west of Peru.","Powerful and damaging thunderstorms moved across northern Illinois producing widespread wind damage.  The most intense wind damage occurred along a path which began in far western Dupage County near the intersection of Roosevelt Road and Washington Street in West Chicago and continued east through the northern portions Lombard and Glen Ellyn, into Northlake, then across the north side of Chicago to the Lake Michigan Shore near Montrose Harbor.  Wind damage along this path was consistent with winds 60 to 80 mph.  Smaller pockets of more intense damage with winds of 80 to 100 mph were noted in the Wrigleyville area.  The City of Chicago reported over 6,400 tree emergencies, over 200 damaged light poles, and over 350 downed power lines.  A 40 inch diameter tree was blown down on West Waveland Street in Chicago.  ComEd reported that a total of 615,000 customers lost power during the storms.",41.33,-89.1493
55038,8/23/2007 19:50,50,MG,A gust to 58 mph was measured near Shabonna and Southmor Roads just south of Morris.,"Powerful and damaging thunderstorms moved across northern Illinois producing widespread wind damage.  The most intense wind damage occurred along a path which began in far western Dupage County near the intersection of Roosevelt Road and Washington Street in West Chicago and continued east through the northern portions Lombard and Glen Ellyn, into Northlake, then across the north side of Chicago to the Lake Michigan Shore near Montrose Harbor.  Wind damage along this path was consistent with winds 60 to 80 mph.  Smaller pockets of more intense damage with winds of 80 to 100 mph were noted in the Wrigleyville area.  The City of Chicago reported over 6,400 tree emergencies, over 200 damaged light poles, and over 350 downed power lines.  A 40 inch diameter tree was blown down on West Waveland Street in Chicago.  ComEd reported that a total of 615,000 customers lost power during the storms.",41.37,-88.42
55199,8/23/2007 20:00,50,MG,Measured gust to 58 mph.,"Powerful and damaging thunderstorms moved across northern Illinois producing widespread wind damage.  The most intense wind damage occurred along a path which began in far western Dupage County near the intersection of Roosevelt Road and Washington Street in West Chicago and continued east through the northern portions Lombard and Glen Ellyn, into Northlake, then across the north side of Chicago to the Lake Michigan Shore near Montrose Harbor.  Wind damage along this path was consistent with winds 60 to 80 mph.  Smaller pockets of more intense damage with winds of 80 to 100 mph were noted in the Wrigleyville area.  The City of Chicago reported over 6,400 tree emergencies, over 200 damaged light poles, and over 350 downed power lines.  A 40 inch diameter tree was blown down on West Waveland Street in Chicago.  ComEd reported that a total of 615,000 customers lost power during the storms.",41.88,-88.3
