event_id,beginUTC,magnitude,magnitude_type,event_narrative,episode_narrative,location_1_lat,location_1_lon
709159,7/17/2017 3:00,50,MG,nan,"Short-lived thunderstorms developed over the area in the evening and overnight hours. Two storms became severe producing strong wind gusts, with one producing extensive tree damage in Karlsruhe.",47.66,-101.42
685436,3/29/2017 1:28,50,MG,A 58 mph wind gust was measured at the Mesonet site located 4 miles west southwest of Sterling City.,"A potent upper level system and an associated frontal boundary resulted in the development of a few discrete supercell thunderstorms that spawned at least four tornadoes and a few reports of large hail in the Big Country.  However, according to Storm Chaser videos, these tornadoes remained over open country.  As the system evolved into a line of storms during the evening, it resulted in several wind damage reports across the area.",31.83,-101.06
708931,6/18/2017 2:44,50,MG,A trained spotter reported a 60 mph wind.,"On the afternoons of June 15 through June 17 mulitple rounds of severe storms raked through western and central Missouri causing widespread wind damage and large hail. A tornado occurred in Lafayette County after dark, causing minor damage to rural areas north of Bates City.",39.03,-94.39
708164,6/28/2017 1:45,50,MG,nan,"A short wave trough moved from northwest South Dakota into south central North Dakota where elevated instability and shear were noted, producing isolated severe thunderstorms. Golf ball sized hail was the largest reported, and occurred just south of Mandan in Morton County. The strongest thunderstorm wind gusts of 58 mph were reported in both Morton and Burleigh counties.",46.71,-100.86
709149,7/14/2017 23:07,50,MG,nan,"A cold front pushed into western and central North Dakota where elevated instability and a dry lower atmosphere were noted. Severe thunderstorms developed with strong wind gusts and large hail. The largest hail report was golf ball size in McHenry County, and the strongest thunderstorm wind gust report was 69 mph in Morton County.",47.04,-101.24
719732,10/15/2017 2:03,50,MG,An AWOS near Sedalia reported a 58 mph wind gust.,"On the afternoon of October 14, 2017 strong thunderstorms formed along a boundary, which was draped across the Kansas City metro area. The strongest of these storms was a supercell that caused quite a bit of wind damage across the Northland of Kansas City. This wind damage manifested itself in several large trees being knocked over and a hotel sign across from Worlds of Fun crashing down. At the Worlds of Fun theme park displays were knocked over and tree damage was quite extensive. Aside from the tree damage in Kansas City there was minor structure damage in several other areas of western and central Missouri, but none of this structural damage appeared to be significant. Several automated wind gauges across the area recorded wind gusts in the 55 to 65 mph range. For more information, click the link for a dedicated web page: https://www.weather.gov/eax/October142017windacrosswesternandcentralmissouri .",38.71,-93.23
685788,3/7/2017 3:33,50,MG,ASOS at KDMO recorded a 50 knot (58 mph) wind gust.,"On the evening of March 6, 2017 a line of severe thunderstorms formed, then moved into eastern Kansas and western and central Missouri. Ahead of and along this line of storms supercells formed and produced large hail, damaging winds, and several tornadoes.  Officially there were 11 tornadoes recorded in the EAX portion of Missouri, with a 12th tornado recorded in Leawood, Kansas, on the Kansas side of the EAX CWA. The most notable of the tornadoes were the EF-2 and EF-3 tornadoes that impacted Smithville, Missouri and Oak Grove, Missouri respectively. According to news reports there were 12 injuries associated with the Oak Grove tornado, but despite the widespread significant damage there were no fatalities. As the line of storms moved eastward several embedded supercells and mesovortices produced several more tornadoes across northern and central Missouri. By the end of the event, officially there were four EF-1 tornadoes, one EF-2 tornado (Smithville, MO), one EF-3 (Oak Grove, MO), and five EF-0 tornadoes in Missouri. The Leawood Kansas tornado was rated EF-0 as well, rounding out the 12 confirmed tornadoes in the EAX CWA from that evening.",38.71,-93.18
708165,6/28/2017 2:04,50,MG,nan,"A short wave trough moved from northwest South Dakota into south central North Dakota where elevated instability and shear were noted, producing isolated severe thunderstorms. Golf ball sized hail was the largest reported, and occurred just south of Mandan in Morton County. The strongest thunderstorm wind gusts of 58 mph were reported in both Morton and Burleigh counties.",46.78,-100.75
709101,7/4/2017 23:41,50,MG,nan,"A weak warm front lifted through the area and interacted with strong instability over south central North Dakota. Isolated severe weather developed, with reported hail up to one inch in diameter and thunderstorm wind gusts up to 58 mph.",46.84,-100.25
683557,3/7/2017 0:53,50,MG,Emporia Airport reported a 50 knot wind gust.,"During the late afternoon and evening of March 6 a line of severe t-storms developed and raced northeast at 50-60 mph.  The storms developed within an environment that featured marginal moisture values featuring dewpoints in the lower to middle 50s.  As a result, the bases of the storms were a higher than average and until sunset allowed good visibility to observe the numerous weak tornado circulations. Many of the tornadoes did not have any condensation funnels but simply featured a debris swirl at the ground with only a faint attachment to the cloud base.  At least 7 tornadoes were documented via radar and observations but only minor damage was reported and there were no serious injuries.",38.4,-96.18
692652,4/30/2017 1:46,50,MG,nan,A passing upper level disturbance and cold front generated numerous severe thunderstorms across the Midsouth starting in the evening hours of April 29th through the early afternoon hours of April 30th. All severe threats were observed with the event.,35.9214,-89.8682
708820,6/16/2017 2:18,50,MG,An official measurement.,Widespread thunderstorms packed a strong punch for most locations across central and portions of southeast Kansas.  Several wind gusts into the 70 to 80 mph range were reported.  Large hail also occurred with many of these storms with several stones larger than golf balls.,37.1,-95.57
706991,6/30/2017 7:46,50,MG,The gust was measured at Chanutes Martin Johnson Airport. The time of the event was corrected.,"Several severe thunderstorms struck the region on the 29th and 30th. First to be hit was Southeast Kansas, where parts of Woodson County were hit by a thunderstorm that just barely achieved severity with winds around 60 mph and 1 inch hail in the evening on the 29th, but it was later that night that the more powerful severe thunderstorms arrived. First to be hit by these more powerful thunderstorms was Reno County, where just before mid-night, hail as large as lemons hammered Turon and a 54-kt gust was measured at Hutchinson Airport. These severe thunderstorms would move across much of South-Central Kansas through the mid-night hour then eventually reach far Southeast Kansas early in the morning on the 30th. A severe thunderstorm also hit Saline County just before mid-night.",37.67,-95.46
666401,1/1/2017 22:52,50,MG,Thunderstorms moved across Culberson County and produced a 58 mph wind gust at Pine Springs at the Pinery RAWS.,An upper level disturbance moved over southeast New Mexico and West Texas and was associated with an upper low over southeast Arizona.  There was good instability and moisture across the region.  These conditions resulted in damaging winds and wind gusts from thunderstorms across the area.,31.88,-104.8
673380,1/22/2017 19:34,50,MG,A 58 mph wind gust was measured at KMAI.,"A multi-day severe weather event struck the southeast January 21-22, 2017 with three rounds of severe weather moving through the area. The first round of severe weather started during the mid-morning hours on Saturday, January 21, 2017 as a squall line pushed into southeast Alabama and the Florida panhandle. As it pushed eastward nine warnings were issued with a total of 18 damaging wind reports (trees and power lines downed) related to these storms.   After a brief lull during Saturday evening as the aforementioned squall line washed out near the Gulf Coast, strong southerly flow returned late Saturday night as a warm front pushed northward across the Florida Big Bend and southern Georgia. Initially with this late Saturday night to early Sunday morning event, a strong supercell moved across southern Georgia producing a tornado that moved across Thomas and northern Brooks Counties. This was the first tornado across the area with this multi- day event. From the same supercell that produced the tornado in Thomas and northern Brooks Counties, another tornado developed that tracked across Brooks, Berrien and Cook Counties and this tornado resulted in 11 fatalities. This overnight into early Sunday morning event produced one more tornado, an EF-1 that struck Lowndes County.   A final round of severe weather moved through Sunday afternoon as a warm front continued to push northward into southeast Alabama and southern Georgia while the main low and trailing cold front pushed eastward across the Florida panhandle and offshore regions. This afternoon round of supercells first produced a tornado in Henry County, AL. An hour and a half after the Henry County tornado, two more tornadoes developed, an EF-2 that struck Clay, Randolph and Calhoun Counties (Georgia) and an EF-1 tornado that hit Franklin County, FL. After this, a long tracked tornado (track length of more than 70 miles) moved across Albany (Dougherty County) and into Worth and Turner Counties, causing extensive damage and five fatalities.   Overall this multi-day event resulted in seven tornadoes, 16 deaths and numerous injuries. Three days of damage surveys were conducted to rate the tornadoes on the Enhanced Fujita scale.",30.83,-85.18
681747,2/7/2017 21:35,50,MG,nan,Severe thunderstorms developed ahead of an approaching cold front and produced wind damage.,30.509,-86.53
682440,3/1/2017 8:22,50,MG,nan,"A severe weather outbreak occurred on February 28th and lasted into the early morning hours of March 1st 2017.  Four tornadoes were documented to have occurred in the National Weather Service St. Louis County Warning Area, including a portion of the long track tornado that caused damage north of Perryville, MO.   Hail and wind reports were noted with many of the storms.",38.55,-89.85
684217,3/1/2017 9:37,50,MG,A 57 mph wind gust was observed at the KM19 AWOS.,"A strong storm system brought a line of thunderstorms with several tornadoes on March 1, 2017.",35.63,-91.24
675690,3/1/2017 13:30,50,MG,nan,"The combination of a moist and unseasonably warm air mass and an approaching low pressure system and cold front brought multiple rounds of severe weather to central Kentucky during the early morning hours on March 1. In the end, there were 4 tornadoes across central Kentucky. In addition to the tornadoes, there were several areas of intense straight-line winds estimated up to 100 mph in places. The impacts included numerous areas of structural damage and downed trees. The widespread rain also brought several rivers into minor flood.",36.75,-86.21
689704,3/7/2017 3:50,50,MG,Iowa Department of Transportation road sensor measured this wind gust.,"A line of severe storms tracked east over eastern Iowa, northwest Illinois, and northeast Missouri during the evening of March 6th. Widespread winds over 70 mph, small hail, and several tornadoes were reported. Damage from these storms included: downed trees, power poles, destroyed outbuildings, and roof damage to several homes.",40.66,-92.06
689815,3/7/2017 4:36,50,MG,The measured wind gust was from the Quad City Airport (MLI) ASOS site.,"A line of severe storms tracked east over eastern Iowa, northwest Illinois, and northeast Missouri during the evening of March 6th. Widespread winds over 70 mph, small hail, and several tornadoes were reported. Damage from these storms included: downed trees, power poles, destroyed outbuildings, and roof damage to several homes.",41.45,-90.5
688206,3/7/2017 5:25,50,MG,Straight-line winds.,A line of strong to severe thunderstorms producing damaging winds accompanied the passage of a cold front from the late evening on March 6th into the early morning hours on March 7th. Trees and power lines were downed over portions of southern WI along with some structural damage.,42.62,-89.59
688194,3/7/2017 7:14,50,MG,nan,A line of severe thunderstorms moved across northern Illinois producing a swath of damaging winds.,41.28,-88.3185
685040,3/10/2017 3:50,50,MG,nan,"A storm system brought severe thunderstorms and three tornadoes on March 6-9, 2017.",35.82,-91.79
687372,3/24/2017 0:12,50,MG,Wind gust of 58 MPH at Schoolnet site at the Brandt Farms.,"Severe weather was predominant across the central and western Panhandles. As an upper level worked its way east toward the Four Corners region, this helped to bring in some good mid level moisture. Although the low level moisture was not as pronounced, enough mid level instability and a strong mid level jet allowed did set the stage for discrete supercells. A surface low also formed in SW Kansas which helped to compact surface isobars and increase surface winds which eventually set up a dryline across the far western Panhandle which was the local initiation for these thunderstorms. Meso-analysis of 1000-1500 MLCAPE and DCAPE with 0-6 bulk shear around 50 kts allowed for discrete supercells. In-conjunction with cold mid-level temperatures moving closer to the Panhandles in association with the main upper level low, large hail and gusty winds were the main threat wit these storms. The result of the afternoon were many severe wind reports and hail size as big as 1.5.",34.97,-102.06
687374,3/24/2017 0:15,50,MG,nan,"Severe weather was predominant across the central and western Panhandles. As an upper level worked its way east toward the Four Corners region, this helped to bring in some good mid level moisture. Although the low level moisture was not as pronounced, enough mid level instability and a strong mid level jet allowed did set the stage for discrete supercells. A surface low also formed in SW Kansas which helped to compact surface isobars and increase surface winds which eventually set up a dryline across the far western Panhandle which was the local initiation for these thunderstorms. Meso-analysis of 1000-1500 MLCAPE and DCAPE with 0-6 bulk shear around 50 kts allowed for discrete supercells. In-conjunction with cold mid-level temperatures moving closer to the Panhandles in association with the main upper level low, large hail and gusty winds were the main threat wit these storms. The result of the afternoon were many severe wind reports and hail size as big as 1.5.",34.82,-102.4
683592,3/24/2017 2:30,50,MG,nan,"High winds, some directly associated with thunderstorms and some not, occurred during the evening hours on this Thursday. Between 4 and 5 PM CST, isolated thunderstorms began developing over southwest Nebraska and northwest Kansas. The first strong thunderstorm formed near McCook. This storm moved northeast, crossing Dawson County between 5:30 and 6:15 PM CST where it produced nickel size hail near Cozad. As this storm continued northeast, numerous other storms developed around it, between North Platte and ONeill. One of these storms briefly became severe, producing one inch hail over Valley County around 7 PM CST. While this was occurring, several thunderstorms over northwest Kansas had combined into a multicell cluster. The leading edge of this cluster reached the southern borders of Furnas and Harlan Counties around 7:45 PM CST. The reflectivity was not as impressive as the storms further north. However, this cluster was producing severe winds. It continued moving northeast across Harlan, Franklin, and Kearney Counties through 9 PM. Thereafter, it dissipated just leaving remnant stratiform rain. This cluster produced severe wind gusts at every weather station it passed, with the highest measured gusts including 72 and 80 mph near Oxford. This cluster apparently generated an outflow boundary that surged northward. Severe outflow winds occurred far removed from it, while it was on-going, and even up to an hour after it dissipated. These winds affected much of Gosper, Phelps, and Buffalo Counties, as well as portions of Dawson, Hall and Hamilton Counties, and they occurred with no lightning, no thunder, and no rain in most locations. Winds gusts between 60 and 74 mph were common, and they lasted a little less than an hour at any individual location. Gusts at the Kearney airport were at least 58 mph from 8:35 through 9:15 PM CST. Some tree limbs were snapped off in a few locations. A couple barns were damaged as well. Radar provided no obvious evidence of an outflow boundary, but observations showed a minor wind shift from southeast to south-southwest, along with a rapid pressure increase of 4 to 5 mb.  Deep low pressure (992 mb) was forming over eastern Colorado on this day. The associated warm front lifted north into Nebraska, and all of this thunderstorm activity developed near this front or within the northern fringe of the warm sector. In the upper-levels, the Westerlies were amplified with a deep trough making its way east through the Western U.S., with a ridge over the Mississippi Valley. A closed low was in the process of forming over New Mexico and Colorado. Around the time the thunderstorms developed, temperatures were in the lower to middle 80s, and dewpoints were in the upper 40s and lower 50s. Combined with an elevated mixed layer, this resulted in MLCAPE of 1500 to 2000 J/kg. Deep layer shear was around 50 kts.",40.75,-98.9446
683595,3/24/2017 3:00,50,MG,nan,"High winds, some directly associated with thunderstorms and some not, occurred during the evening hours on this Thursday. Between 4 and 5 PM CST, isolated thunderstorms began developing over southwest Nebraska and northwest Kansas. The first strong thunderstorm formed near McCook. This storm moved northeast, crossing Dawson County between 5:30 and 6:15 PM CST where it produced nickel size hail near Cozad. As this storm continued northeast, numerous other storms developed around it, between North Platte and ONeill. One of these storms briefly became severe, producing one inch hail over Valley County around 7 PM CST. While this was occurring, several thunderstorms over northwest Kansas had combined into a multicell cluster. The leading edge of this cluster reached the southern borders of Furnas and Harlan Counties around 7:45 PM CST. The reflectivity was not as impressive as the storms further north. However, this cluster was producing severe winds. It continued moving northeast across Harlan, Franklin, and Kearney Counties through 9 PM. Thereafter, it dissipated just leaving remnant stratiform rain. This cluster produced severe wind gusts at every weather station it passed, with the highest measured gusts including 72 and 80 mph near Oxford. This cluster apparently generated an outflow boundary that surged northward. Severe outflow winds occurred far removed from it, while it was on-going, and even up to an hour after it dissipated. These winds affected much of Gosper, Phelps, and Buffalo Counties, as well as portions of Dawson, Hall and Hamilton Counties, and they occurred with no lightning, no thunder, and no rain in most locations. Winds gusts between 60 and 74 mph were common, and they lasted a little less than an hour at any individual location. Gusts at the Kearney airport were at least 58 mph from 8:35 through 9:15 PM CST. Some tree limbs were snapped off in a few locations. A couple barns were damaged as well. Radar provided no obvious evidence of an outflow boundary, but observations showed a minor wind shift from southeast to south-southwest, along with a rapid pressure increase of 4 to 5 mb.  Deep low pressure (992 mb) was forming over eastern Colorado on this day. The associated warm front lifted north into Nebraska, and all of this thunderstorm activity developed near this front or within the northern fringe of the warm sector. In the upper-levels, the Westerlies were amplified with a deep trough making its way east through the Western U.S., with a ridge over the Mississippi Valley. A closed low was in the process of forming over New Mexico and Colorado. Around the time the thunderstorms developed, temperatures were in the lower to middle 80s, and dewpoints were in the upper 40s and lower 50s. Combined with an elevated mixed layer, this resulted in MLCAPE of 1500 to 2000 J/kg. Deep layer shear was around 50 kts.",40.7134,-99.4771
684348,3/27/2017 2:35,50,MG,"The Gatesville, TX AWOS recorded a thunderstorm wind gust of 58 MPH.","An upper level trough, dryline and Pacific cold front all combined to produce a round of severe thunderstorms, with large hail being the primary severe weather element to affect the region.",31.43,-97.75
685737,3/29/2017 7:11,50,MG,"A 58 MPH wind gust was measured at the NWS office in Fort Worth, TX.","A line of thunderstorms developed late in the day on the 28th and moved through much of north Texas during the early morning hours of the 29th. While hail and damaging wind gusts were the primary severe weather events, several QLCS tornadoes were observed as well.",32.8351,-97.2985
689707,4/5/2017 0:20,50,MG,This wind report was from a mesonet station E7471 about 2 miles southeast of Granby.,A strong storm system and cold front produced supercells across the Missouri Ozark with damaging winds and large hail. The were a couple damaging tornadoes.,36.89,-94.23
691977,4/15/2017 8:05,50,MG,nan,High winds blew across northwest Oklahoma late on the 14th into the early morning of the 15th. Additional wind gusts were produced when showers and thunderstorms entered southwest Oklahoma early on the 15th.,34.67,-99.83
692185,4/21/2017 14:32,50,MG,Measured at Armstrong college.,Numerous showers and storms formed under the influence of an upper level low across Oklahoma and western north Texas from the evening of the 20th throughout the day on the 21st.,35.7299,-97.4583
691095,4/26/2017 8:27,50,MG,The Vichy-Rolla ASOS measured a 58 mph wind gust.,Severe storms hit the Missouri Ozarks.,38.13,-91.77
692787,4/29/2017 7:35,50,MG,nan,Numerous showers and storms formed in the vicinity of a frontal boundary starting just after midnight on the 29th and continuing till mid morning.  Storms lingered over eastern Oklahoma into the evening.,36.15,-97.29
693025,4/29/2017 21:55,50,MG,nan,"A strong spring storm system brought multiple rounds of thunderstorms and heavy rain to the southeast half of Missouri during the weekend of April 29th-30th.  Rainfall totals surpassed nine inches in some locations and this led to flash flooding and historic flooding along some of the tributaries of the Missouri and Mississippi Rivers. Areas along the Meramec River were especially hard hit as new records were set at Steelville, Sullivan, and Eureka. The previous records had just recently been set during the late December flooding of 2015. Two major highways, I-44 and I-55 were shut down for a number of days due to the record river flooding from this event. A few thunderstorms also became severe during the afternoon of April 29th, with two weak tornadoes documented.",39.5,-89.77
695259,4/30/2017 13:00,50,MG,The emergency manager reported trees and power lines down in Port Barre.,Winds increased across Louisiana ahead of a system that was kicking out of West Texas. This produced a couple reports of tree damage. Later in the afternoon and into the night scattered reports of severe weather and flooding were received as the system moved through.,30.56,-91.96
694493,5/3/2017 8:10,50,MG,nan,"As an upper level trough moved across the region, numerous storms developed in the vicinity of a stationary boundary across the Texas panhandle and eastern Colorado on the evening of the 2nd. These storms made their way eastward across northern Oklahoma overnight into the 3rd.",36.88,-96.91
686957,5/15/2017 0:50,50,MG,Measured by a Texas Tech University West Texas mesonet.,"Numerous high based thunderstorms developed late this afternoon from the central South Plains northeast to the far southeast Panhandle within a persistent axis of diffluence aloft. Although dewpoints were only in the 40s and mixed layer CAPE values were below 1000 J/kg, ample downdraft CAPE resulted in some of these pulse storms producing downbursts with one storm even producing hail to ping pong ball size.",33.73,-102.19
688879,5/16/2017 2:15,50,MG,"A large tree was downed in town, blocking traffic for a time on Baltimore Avenue. A gustnado was also reported just south-southeast of town.","A couple small multicell thunderstorm clusters produced severe winds on this Monday evening. Isolated thunderstorms initiated over northwest Kansas during the late afternoon hours. As additional storms developed, multicell clusters formed. The first cluster crossed into Furnas County around 6 pm CST. Over the following three hours, it continued moving east-northeast just south of Interstate 80. Along this path, multiple stations measured winds of at least 58 mph, with the highest being 64 mph near the town of Norman, which is in Kearney County. Large tree branches were also snapped off in a couple locations. This cluster produced severe outflow winds far from the heaviest precipitation. The 64 mph gust measured at Pleasanton was 25 miles north of the storms and this occurred with significant blowing dust over portions of Buffalo County. A gustnado was also reported just south of Hastings, much closer to the most intense part of the storms. This cluster rapidly weakened once it moved east of Highway 281. Meanwhile, the second cluster moved into Furnas County just after 7 pm CST, and it followed an almost identical track to the first. This cluster did not produce nearly as much severe weather. Grand Island experienced severe wind gusts from both clusters - 58 mph with the first, and 74 mph with the second. These gusts were separated by 90 minutes.  These storms initially formed just south of a quasi-stationary front that extended from near Imperial to Omaha. In the upper-levels, southwest flow was over the Plains with a deep trough was over the West and a ridge over the Mississippi River Valley. There was a subtle shortwave trough moving across the Central Plains. Immediately prior to the thunderstorms moving in, temperatures were in the upper 80s with dewpoints in the middle to upper 50s. Mid-level lapse rates were steep (8 deg C/km), resulting in MLCAPE of 2000-2500 J/kg. Effective deep layer shear was between 35 and 40 kt.",40.6,-98.43
688880,5/16/2017 2:25,50,MG,nan,"A couple small multicell thunderstorm clusters produced severe winds on this Monday evening. Isolated thunderstorms initiated over northwest Kansas during the late afternoon hours. As additional storms developed, multicell clusters formed. The first cluster crossed into Furnas County around 6 pm CST. Over the following three hours, it continued moving east-northeast just south of Interstate 80. Along this path, multiple stations measured winds of at least 58 mph, with the highest being 64 mph near the town of Norman, which is in Kearney County. Large tree branches were also snapped off in a couple locations. This cluster produced severe outflow winds far from the heaviest precipitation. The 64 mph gust measured at Pleasanton was 25 miles north of the storms and this occurred with significant blowing dust over portions of Buffalo County. A gustnado was also reported just south of Hastings, much closer to the most intense part of the storms. This cluster rapidly weakened once it moved east of Highway 281. Meanwhile, the second cluster moved into Furnas County just after 7 pm CST, and it followed an almost identical track to the first. This cluster did not produce nearly as much severe weather. Grand Island experienced severe wind gusts from both clusters - 58 mph with the first, and 74 mph with the second. These gusts were separated by 90 minutes.  These storms initially formed just south of a quasi-stationary front that extended from near Imperial to Omaha. In the upper-levels, southwest flow was over the Plains with a deep trough was over the West and a ridge over the Mississippi River Valley. There was a subtle shortwave trough moving across the Central Plains. Immediately prior to the thunderstorms moving in, temperatures were in the upper 80s with dewpoints in the middle to upper 50s. Mid-level lapse rates were steep (8 deg C/km), resulting in MLCAPE of 2000-2500 J/kg. Effective deep layer shear was between 35 and 40 kt.",40.97,-98.32
