event_id,beginUTC,magnitude,magnitude_type,event_narrative,episode_narrative,location_1_lat,location_1_lon
74482,1/8/2008 9:23,50,MG,A 58 mph wind gust was measured by a home weather station.,"An unusual mid winter tornado outbreak occurred over southwest and central Missouri.  31 tornadoes struck the region within a 15 hour time frame on 7 January into early morning 8 January.  Two tornadoes intensified to EF-3 status while five tornadoes caused EF-2 damage.  All other tornadoes during this outbreak were surveyed and given EF-0 and EF-1 status.  Multiple training supercells spawned most of these tornadoes that occurred along the Interstate 44 corridor.  Toward the end of this episode, a broken squall line spawned numerous EF-0 and EF-1 tornadoes across the southern Missouri Ozarks.",37.39,-92.83
80488,2/12/2008 18:41,50,MG,Measured wind gust at Hawkins Field in West Jackson.,"A potent storm system dropped out of the Southern Plains on February 12th and pushed a squall line of thunderstorms through the region. This squall line produced widespread wind damage across portions of northeast Louisiana as well as central and southern Mississippi. The line of storms was very efficient in terms of producing severe wind gusts, many of which were between 75 and 90 mph. Thousands of trees were damaged with many falling on homes and taking down power lines. Five brief tornadoes also occurred with this line of storms.",32.3372,-90.2264
84018,2/12/2008 22:06,50,MG,nan,Severe thunderstorms developed across southeast Louisiana in advance of a strong upper level disturbance and an assoicated cold front.,29.33,-89.42
97636,4/8/2008 6:50,50,MG,nan,"Although the day started off cool with temperatures in the 50s and dew point temperatures in the 30s and 40s, significant changes happened by afternoon. A warm front moved north out of Texas, bringing with it temperatures that warmed into the 70s and lower 80s, and dew point temperatures in the 50s and lower 60s. Thunderstorms formed over western north Texas by mid afternoon, quickly becoming supercellular. Other thunderstorms developed farther north in parts of central Oklahoma by late afternoon and early evening. These storms produced large hail. Thunderstorms lasted well after midnight on the 8th, with large hail and strong, damaging winds continuing. Monetary damages were estimated.",36.4093,-97.6918
97637,4/8/2008 7:25,50,MG,nan,"Although the day started off cool with temperatures in the 50s and dew point temperatures in the 30s and 40s, significant changes happened by afternoon. A warm front moved north out of Texas, bringing with it temperatures that warmed into the 70s and lower 80s, and dew point temperatures in the 50s and lower 60s. Thunderstorms formed over western north Texas by mid afternoon, quickly becoming supercellular. Other thunderstorms developed farther north in parts of central Oklahoma by late afternoon and early evening. These storms produced large hail. Thunderstorms lasted well after midnight on the 8th, with large hail and strong, damaging winds continuing. Monetary damages were estimated.",36.3664,-97.1318
88785,4/10/2008 8:32,50,MG,nan,"Several rounds of storms moved across north Texas on April 8th through 10th.  Numerous reports of large hail were received on Tuesday evening.  A lone supercell evolved during the afternoon hours of the 9th, producing tornadoes and large hail along its path.  Later that evening and into Thursday morning a squall line tracked across north Texas, producing damaging winds and tornadoes into the morning hours.",33.2,-97.2
88787,4/10/2008 8:48,50,MG,nan,"Several rounds of storms moved across north Texas on April 8th through 10th.  Numerous reports of large hail were received on Tuesday evening.  A lone supercell evolved during the afternoon hours of the 9th, producing tornadoes and large hail along its path.  Later that evening and into Thursday morning a squall line tracked across north Texas, producing damaging winds and tornadoes into the morning hours.",32.8701,-96.8401
79913,4/11/2008 2:39,50,MG,nan,"An intense spring storm took shape over the central U.S. during the day on the 10th.  The surface low formed over the southern Rockies the previous night and moved into Kansas during the day, then moved into southwest Iowa  during the evening of the 10th.  The upper level low pressure became nearly stacked by the morning of the 11th.  For the most part, Iowa remained on the cold side of the system through the day.  During the late afternoon, as the low lifted northeast, a warm front extending east out of the low pushed north into the state.  South of the front, temperatures were in the 60s to low 70s with dew point temperatures in the upper 50s to low 60s.  The atmosphere became unstable with CAPE in the 500 to 1000 J/kg range by evening across southern Iowa.  A strong low level jet was in place with wind speeds around 60 kts.  With the strong winds, both in the low levels and aloft, the effective shear was quite high in the 40 to 55 kt range.  The LCL was quite low with the rainfall that continued through the day and was around 500 meters during the event.  A fair share of the CAPE was in the -10 to -30 C. layer of the atmosphere with 300 J/kg available.  This was a classic low top convection case with the upper low and dry line approaching from the southwest.  The freezing level was very low across the CWA, sloping from around 6000 feet in the Omaha, NE area, to 9700 feet in the Davenport, IA area.  Lifted indices were around +4, however on the warm side of the warm front they were in the -2 to -4 C. range.  The warm front surged north rapidly into Iowa during the evening, pushing from the Iowa-Missouri border into central Iowa in about 4 hours.  Thunderstorms initially formed in an arc from northeast Kansas into western Missouri.  The storms lifted north-northeast at 50 to 60 MPH.  Rotation was noted in nearly all of the storms with tornadoes produced by some.  One of the stronger storms was a cyclic tornado producer and moved out of northern Missouri into Wayne and Appanoose Counties.  It continued northeast across Monroe, into Mahaska, and then Poweshiek Counties.  Two small tornadoes touched down in Wayne County.  They were only on the ground briefly and caused no damage as they were in open country.  Wind speeds on these tornadoes were estimated at 75 MPH.  A tornado touched down in Appanoose County near Seymour and produced winds of 90 to 100 mph.  Damage from the tornado started about 1 mile south of the intersection of highway J46 and 105th Avenue in far western Appanoose County.  The tornado moved rapidly northeast producing primarily tree damage across rural countryside.  The tornado hit a residence on the southern side of Highway J46, producing EF1 damage to the house and various outbuildings. In addition, a large utility pole was pulled 4 feet south before listing severely to the north.  The tornado and debris continue for close to another mile before ending. The storm moved north into the Iconium area.  It was observed on southern shore of Rathbun Reservoir before traversing the lake and entering into the Antler Acres Trailer park subdivision.  The tornado produced much roof and soffit damage, as well as window damage to many of the homes.    However, one mobile home was lifted and shifted several feet before tie downs held it in place.  The worst damage was to a mobile home which was flipped on its side after the tie downs were ripped out of the ground.  An additional outbuilding about one quarter of a mile to the northeast was badly damaged as well.  The tornado moved nearly to the Monroe County border before lifting.  It set down again in Mahaska County and moved northeast to the southwest of Oskaloosa.  Scattered damage occurred along its path with damage done to fuel pumps at a gas station in the Oskaloosa area as the parent storm passed.  There was also considerable wind damage in the area caused by the RFD.  The same storm moved into Poweshiek County.  The tornado redeveloped just northeast of Barnes City and moved northeast.  Several power lines were downed along with structural and shingle damage to houses. In addition, storm spotters reported some grain bin damage, and road signs were pulled out of the ground.  One mobile home was ripped from its foundation in the 1900 block of Highway 85.  Another brief touchdown occurred a short time later in Poweshiek County.  In addition to the tornadic storms, several of the storms produced high winds and hail.  The hail was generally no larger than an inch in diameter, with most of it around nickel size.  The largest hail was west of Centerville in Appanoose County where one inch diameter hail fell.  There were several reports of high winds, though much of the damage was relatively minor.  High winds in Oskaloosa caused some roof damage and took down power poles.  Damage was also reported to fuel pumps in Oskaloosa.  In Poweshiek County, two barns were blown down and portions of a roof were peeled off at a farmstead east of Brooklyn.  In addition, siding was torn off of the house and windows were blown out.  These were some of the more substantial reports.  Late in the event, additional thunderstorms formed over northern Missouri.  They produced 58 MPH winds in the Lamoni area.",40.62,-93.94
96261,4/23/2008 20:35,50,MG,Measured at the Beaver Oklahoma Mesonet station located one mile south southwest of Beaver.,Severe thunderstorms developed during the afternoon hours and produced hail and strong winds. No damage or injuries were reported.,36.8066,-100.5269
100009,5/2/2008 6:53,50,MG,nan,"An early morning line of storms developed across south central Kansas. This line of storms, developed into a Bow Echo, which raced northeast at speeds in excess of 50 mph, into the greater Kansas City metropolitan area and surrounding communities, early on the morning of May 2, 2008. The Bow Echo generated hurricane force winds, which brought widespread wind damage, to areas from Olathe Kansas, northeast through Kansas City, to Brookfield in north central Missouri. As the Bow Echo moved through Kansas City, it spun up a couple of tornadoes along the apex, or nose, of its leading edge. One EF3 tornado moved across the north side of Gladstone, while the other EF2 tornado moved through an area just northwest of Liberty. However, most of the damage was due to the strong straight line winds, that were also occurring along the apex of the Bow Echo. Gladstone reported 20 homes destroyed, 280 homes with damage, and 19 businesses damaged. North Kansas City had 4 homes destroyed, and 117 damaged. Independence had 13 homes and two businesses badly damaged. Six people were injured and damage was in the millions of dollars.",39.3,-94.72
92421,5/2/2008 8:10,50,MG,The Oklahoma mesonet site near Porter recorded a 58 mile an hour wind gust.,A dry line over western Oklahoma shifted to central Oklahoma during the afternoon. Warm...moist...and very unstable air was in place over eastern Oklahoma ahead of the boundary. Thunderstorms formed on the dry line during the evening and moved northeast across northeastern Oklahoma. Favorable wind shear resulted in supercell thunderstorm development with several damaging tornadoes and large hail occurring over Pawnee and Osage Counties. A line of severe thunderstorms formed on a cold front approaching the area from the northwest and those storms moved through late in the evening and during the early morning hours. Several tornadoes and damaging wind occurred from those storms.,35.87,-95.52
93282,5/6/2008 21:41,50,MG,nan,A cold front moved across southeast Minnesota in the late afternoon and evening hours on May 6. Scattered severe thunderstorms developed and produced hail the size of pennies and nickels.,43.72,-92.7
87952,5/6/2008 23:30,50,MG,The wind was measured at a COOP observers home.,"A strong cold front passing slowly southeast through the Central Plains provided a focus for strong to severe thunderstorm development. Initial thunderstorms formed in the early afternoon along this front across portions of northern and western Nebraska, as well as western Kansas, and developed into a bow echo as it moved southeast.  The storms moved into central Nebraska during the late afternoon hours and produced hail up to one inch in diameter and winds up to 60 mph. The storms exited the region before midnight.",41.2779,-98.47
107259,5/7/2008 8:56,50,MG,nan,"An upper level storm system approached the southern Texas panhandle during the evening hours of the 6th. A dry line had set up near the Texas and New Mexico border, with widespread thunderstorms developing along it by late afternoon. These thunderstorms continued to develop eastward during the overnight hours, before making it into southwest Oklahoma near midnight. Damaging winds and heavy rainfall were reported with the thunderstorms as they moved east. Another threat came in the form of a heat burst, as some of the thunderstorms in Dewey and Jackson counties dissipated, leaving behind very strong winds.",34.67,-98.38
106301,5/7/2008 21:09,50,MG,The wind gust was measured at the intersection of Highways 25 and 82.,"A strong upper level storm system moved along the Red River in southwest into southern Oklahoma. Widespread showers and thunderstorms developed during the day, with a few becoming severe during the late afternoon hours. High winds and heavy rain were reported.A large tree was damaged in Clay county, but no other damage was reported. Monetary damages were estimated.",33.78,-98.8
106266,5/7/2008 22:10,50,MG,nan,"A strong upper level low pressure system moved into southwest Oklahoma, and continued moving east throughout the day. Extremely strong lift ahead of the storm system and abundant moisture allowed for widespread showers and thunderstorms to develop over much of Oklahoma. The better chances for severe convection was located along and south of a stationary boundary that setup near Interstate 44. Severe thunderstorms developed during the afternoon hours south of the boundary, with large hail, flash flooding, and tornadoes reported. Several tornadoes were reported in the Oklahoma City metro area during the evening rush hour, with damage reported from Yukon through the northern portion of the city. Other tornadoes were reported south of the city, with damage also reported in this area. The slow movement of the precipitation quickly added up, with widespread amounts of at least two to four inches of rainfall. Flash flooding became a concern as the afternoon progressed, with several reports around central Oklahoma of roads being closed. The upper level storm system moved east during the evening, with the precipitation moving east as well. Monetary damages were estimated.",35.53,-97.65
102810,5/23/2008 1:19,50,MG,This report was relayed from the National Spotter Network.,"A series of intense supercell thunderstorms moved north across the area during the afternoon and early evening hours.  Long-track tornadoes, flash flooding, large hail and damaging winds were reported across much of northwest Kansas into extreme southern Nebraska.  Eleven tornadoes were verified by storm chasers and damage surveys.",39.6522,-99.6805
90011,5/26/2008 2:04,50,MG,nan,"A very intense upper low was located over the southwest U.S. and lifted northeast during the weekend of the 24th into the morning of the 26th.  The seasons first strong push of deep moisture moved into Iowa on the 25th with surface temperatures warming into the mid 80s and dew points surging into the upper 60s to low 70s.  Precipitable water values were near 1.5 inches.  The dry slot pushed north across the area the previous night as the warm front lifted north.  The primary surface low was located over northern Minnesota.  A cold front extended south from the low into northwest Iowa.  The airmass became very unstable by the mid afternoon hours.  MUCAPE rose to between 4000 and 5000 J/kg.  Lifted indices fell to -8 to -11 C.  There was a considerable amount of both DCAPE at 1000-1500 J/kg and cape in the -10 to-30 C. layer of the atmoshpere, between 400 and 600 J/kg.  The freezing level was around 13,200 feet.  The environment was quite sheared with effective shear in the 40 to 50 kt range.  LCL values were between 1000 and 1500 meters.  The airmass was initially capped.  During the late afternoon hours, a small cluster of thunderstorms formed over north central into northeast Iowa.  The storms became severe very quickly.  Initially, the storms dropped hail up to golf ball in size.  One became a strong super cell and produced a major tornado. This cell, in addition to being tornadic, also produced hail of baseball to softball in size and winds in excess of 90 MPH.  The tornado track was from approximately 2 miles south of Aplington to Parkersburg, then continued to New Hartford and across northern Black Hawk County.  The average path width ranged from 0.6 to 0.7 miles near Parkersburg to just north of New Hartford.  The path constricted to near one quarter mile wide east of New Hartford to north of Waterloo.  The width then increased to near 1.2 miles wide north of Dunkerton before dissipating near the Black Hawk and Buchanan County line.  The tornado was on the ground for approximately 43 miles.  In addition to the main tornado, a satellite tornado was observed by storm chasers and one off duty NWS employee.  It was located south of the main tornado and was on the ground for a little over a mile in Grundy County.  Initial reports indicated 9 fatalities with 7 in Parkersburg (pop 1889) and 2 in New Hartford (pop 637).  There were at least 50 injuries, with 4 of those in critical condition.  Two of the fatalities occurred a few days after the tornado from injuries sustained in the tornado.  The last fatality occurred on 7 Nov.  A 61 year old female sustained injuries in the stairwell of her home when a 2 x 4 was thrown through her right side lung.  She was hospitalized and died several months later of complications.  Significant structural damage occurred across the southern end of Parkersburg and along a path to just north of New Hartford.  Numerous structures completely destroyed from Parkersburg to near New Hartford.  The tornado continued eastward to just north of the Waterloo and Cedar Falls area.  Significant damage also occurred north of Dunkerton where the tornado increased to its greatest path width. This storm also produced substantial straight line wind damage along the southern periphery of the storm just south of the tornado track.  News accounts indicated that a receipt from Parkersburg was found around 1915 CST 3 miles north of Prairie du Chien, WI, 109 miles to the northeast.  Receipits were also found in Clayton County at Elkader, and full scrapbook pages and photos were found in far northeast Bremer County at Sumner.  Preliminary estimates that straight line winds of 90 to 100 MPH occurred with this storm. At 1637 CST, the Waterloo Airport  recorded a 93 MPH wind gust. Survey results suggest that straight line wind damage was the cause of the severe damage at the recreational vehicle dealership north of Cedar Falls.  At least 627 homes were damaged, including 288 homes destroyed in Parkersburg, 88 in New Hartford, 15 in Hazelton and another 50 in Black Hawk County. In addition, 58 had major damage, 33 had moderate damage, 2 were inaccessible, and 93 damaged but able to be occupied. There were also 21 businesses destroyed. Governor Chet Culver declared both Butler and Black Hawk disaster areas with both given the State Declaration.  A Federal Disaster Declaration occurred two days later for both Butler and Black Hawk Counties.  The tornado was rated a low end EF5 by a Quick Response Team (QRT) in portions of Parkersburg and north of New Hartford with peak winds estimated at 205 MPH.  For historical reference, the last F5 tornado to hit Iowa was on 13 June 1976 in Boone and Story Counties in the town of Jordan, with a 21 mile path length.  The last F4 tornado to hit Iowa was in Union, Madison, and Dallas Counties with a 56 mile path length on 8 April 1999.  There was one other smaller tornado during the evening.  A tornado touched down in Clarke County and was on the ground for a short time southeast of Osceola.  After the initial thunderstorm area developed over north central and northeast Iowa, a large complex developed over southeast Nebraska. The two areas of storms filled in to form a squall line by the mid evening hours.  The complex over Nebraska then pushed east and northeast along the squall line.  A considerable amount of severe weather was generated during the evening as this occurred.  Along the squall line, high winds and hail were common with the dominant mode of severe weather being hail of up to golf ball in size.  As the MCS out of Nebraska advanced east, a tail extending south from the centroid took on a bow echo configuration and raced east across Iowa at 65 MPH.  Very high winds occurred with this feature with numerous locations reporting winds of 65 to 85 MPH.  Some of the higher winds included an 85 MPH wind gust in the Winterset area and numerous reports of 75 to 85 MPH winds from Madison, Dallas, Warren and Polk Counties.  Lightning struck a house in Ankeny.  The house was set on fire by the strike.",41.41,-95.06
90037,5/26/2008 4:00,50,MG,nan,"A very intense upper low was located over the southwest U.S. and lifted northeast during the weekend of the 24th into the morning of the 26th.  The seasons first strong push of deep moisture moved into Iowa on the 25th with surface temperatures warming into the mid 80s and dew points surging into the upper 60s to low 70s.  Precipitable water values were near 1.5 inches.  The dry slot pushed north across the area the previous night as the warm front lifted north.  The primary surface low was located over northern Minnesota.  A cold front extended south from the low into northwest Iowa.  The airmass became very unstable by the mid afternoon hours.  MUCAPE rose to between 4000 and 5000 J/kg.  Lifted indices fell to -8 to -11 C.  There was a considerable amount of both DCAPE at 1000-1500 J/kg and cape in the -10 to-30 C. layer of the atmoshpere, between 400 and 600 J/kg.  The freezing level was around 13,200 feet.  The environment was quite sheared with effective shear in the 40 to 50 kt range.  LCL values were between 1000 and 1500 meters.  The airmass was initially capped.  During the late afternoon hours, a small cluster of thunderstorms formed over north central into northeast Iowa.  The storms became severe very quickly.  Initially, the storms dropped hail up to golf ball in size.  One became a strong super cell and produced a major tornado. This cell, in addition to being tornadic, also produced hail of baseball to softball in size and winds in excess of 90 MPH.  The tornado track was from approximately 2 miles south of Aplington to Parkersburg, then continued to New Hartford and across northern Black Hawk County.  The average path width ranged from 0.6 to 0.7 miles near Parkersburg to just north of New Hartford.  The path constricted to near one quarter mile wide east of New Hartford to north of Waterloo.  The width then increased to near 1.2 miles wide north of Dunkerton before dissipating near the Black Hawk and Buchanan County line.  The tornado was on the ground for approximately 43 miles.  In addition to the main tornado, a satellite tornado was observed by storm chasers and one off duty NWS employee.  It was located south of the main tornado and was on the ground for a little over a mile in Grundy County.  Initial reports indicated 9 fatalities with 7 in Parkersburg (pop 1889) and 2 in New Hartford (pop 637).  There were at least 50 injuries, with 4 of those in critical condition.  Two of the fatalities occurred a few days after the tornado from injuries sustained in the tornado.  The last fatality occurred on 7 Nov.  A 61 year old female sustained injuries in the stairwell of her home when a 2 x 4 was thrown through her right side lung.  She was hospitalized and died several months later of complications.  Significant structural damage occurred across the southern end of Parkersburg and along a path to just north of New Hartford.  Numerous structures completely destroyed from Parkersburg to near New Hartford.  The tornado continued eastward to just north of the Waterloo and Cedar Falls area.  Significant damage also occurred north of Dunkerton where the tornado increased to its greatest path width. This storm also produced substantial straight line wind damage along the southern periphery of the storm just south of the tornado track.  News accounts indicated that a receipt from Parkersburg was found around 1915 CST 3 miles north of Prairie du Chien, WI, 109 miles to the northeast.  Receipits were also found in Clayton County at Elkader, and full scrapbook pages and photos were found in far northeast Bremer County at Sumner.  Preliminary estimates that straight line winds of 90 to 100 MPH occurred with this storm. At 1637 CST, the Waterloo Airport  recorded a 93 MPH wind gust. Survey results suggest that straight line wind damage was the cause of the severe damage at the recreational vehicle dealership north of Cedar Falls.  At least 627 homes were damaged, including 288 homes destroyed in Parkersburg, 88 in New Hartford, 15 in Hazelton and another 50 in Black Hawk County. In addition, 58 had major damage, 33 had moderate damage, 2 were inaccessible, and 93 damaged but able to be occupied. There were also 21 businesses destroyed. Governor Chet Culver declared both Butler and Black Hawk disaster areas with both given the State Declaration.  A Federal Disaster Declaration occurred two days later for both Butler and Black Hawk Counties.  The tornado was rated a low end EF5 by a Quick Response Team (QRT) in portions of Parkersburg and north of New Hartford with peak winds estimated at 205 MPH.  For historical reference, the last F5 tornado to hit Iowa was on 13 June 1976 in Boone and Story Counties in the town of Jordan, with a 21 mile path length.  The last F4 tornado to hit Iowa was in Union, Madison, and Dallas Counties with a 56 mile path length on 8 April 1999.  There was one other smaller tornado during the evening.  A tornado touched down in Clarke County and was on the ground for a short time southeast of Osceola.  After the initial thunderstorm area developed over north central and northeast Iowa, a large complex developed over southeast Nebraska. The two areas of storms filled in to form a squall line by the mid evening hours.  The complex over Nebraska then pushed east and northeast along the squall line.  A considerable amount of severe weather was generated during the evening as this occurred.  Along the squall line, high winds and hail were common with the dominant mode of severe weather being hail of up to golf ball in size.  As the MCS out of Nebraska advanced east, a tail extending south from the centroid took on a bow echo configuration and raced east across Iowa at 65 MPH.  Very high winds occurred with this feature with numerous locations reporting winds of 65 to 85 MPH.  Some of the higher winds included an 85 MPH wind gust in the Winterset area and numerous reports of 75 to 85 MPH winds from Madison, Dallas, Warren and Polk Counties.  Lightning struck a house in Ankeny.  The house was set on fire by the strike.",41.58,-92.53
106392,5/27/2008 21:36,50,MG,nan,"Several outflow boundaries were located over western and southwest Oklahoma. Strong instability developed near these boundaries by mid to late afternoon, with widespread showers and thunderstorms developing. Several thunderstorms became severe, but moved little through the early evening due to weak upper level winds. Jackson county seemed to take the worst of the thunderstorms, with several rounds of hail and strong winds reported. The slow movement of the thunderstorms and very heavy rain also caused some water problems on area roadways, with several closed for a couple of hours. The thunderstorms finally weakened and moved off to the south by the evening hours. Monetary damages were estimated.",34.5212,-99.5879
104568,5/29/2008 21:35,50,MG,nan,A surface low pressure area moved northeast out of Colorado during the day.  Severe thunderstorms developed during the early afternoon hours and continued well into the evening. Nearly 50 reports of severe weather were received in NW Kansas with a few hail reports in SW Nebraska.,39.35,-100.43
91636,5/30/2008 6:38,50,MG,Report from a schoolnet site.,"A very unstable airmass moved into Iowa during the day on the 29th as a warm front lifted north into the state during the afternoon.  Low pressure approached from the west, along with a cold front so that the triple point was near the western Iowa, eastern Nebraska area by late afternoon.  Thunderstorms erupted quickly during the late afternoon and evening hours in the unstable airmass.  By evening, the low level jet was in the 40 to 60 kt range, feeding moisture into the state and pushing precipitable water values to around 200% of normal, in the 1.5 to 1.8 inch range.  MUCAPE reached 3000 to 3500 J/kg over western Iowa, with lifted indices in the -6 to -10 C. range.  The freezing level was quite high, limiting the hail size somewhat with this event, at 14,300 feet.  The available CAPE in the -10 to -30 C. layer of the atmosphere was in the 300 to 500 J/kg range.  The DCAPE was between 800 and 1000 J/kg.  The environment was highly sheared with 50 to 65 kts of shear available during the event.  The LCL was also quite low, in the 750 to 1250 meter range.  Thunderstorms erupted over western Iowa stretching into north central Iowa first.  It did not take long for the storms to become severe with hail and high winds.  Most of the hail reported was in the pea to marble size, with the larger stones in the nickel to quarter size range.  The primary mode of severe weather was high winds and several tornadoes.  The secondary, but significant threat, was heavy rainfall.  A band of 3 to 5 inches of rain fell between U.S. Highway 30 and U.S. Highway 20 during the event.  The heaviest rainfall total was in Greene County at Jefferson, with 5.90 inches.  Tornadoes began to touch down in western Iowa in Crawford County with two brief touchdowns.  One was west of Dow City, causing roof and shingle damage to a farmhouse there.  The next was east of Denison where a barn roof was removed and a trailer house was destroyed.  A tornado in Carroll County caused damage to 3 farmsteads southeast of Templeton.  A machine shed was completely destroyed and numerous other buildings sustained damage.  Trees also had substantial damage. Two tornadoes touched down in Calhoun County.  One near Farnhamville, tore the roof off of a home and downed power lines.  The second caused damage to trees, outbuildings, and power lines on four farmsteads.  Farther south, a brief touchdown was reported in Dallas County in open fields west of Minburn.  Another tornado touched down in Dallas County later on, west of Adel, and was on the ground for about 4 miles.  A more substantial tornado touched down near Murray in Clarke County with one reported on the ground for about 9 miles.  As the storms moved east, another tornado was on the ground for over 10 miles in Warren and Marion Counties.  The most significant tornado occurred in Marion and Mahaska Counties where an EF2 tornado was on the ground for about 18 miles.  Several homes were damaged along its path, two mobile homes were destroyed, and considerable damage was done to trees in the area.  Up to 10 people were injured with this tornado, mainly in Attica.  The official damage count from this tornado included 5 homes destroyed, 15 with major damage, and another 25 with minor damage.  Many of the storms produced high winds with several reports of winds in the 65 to 75 MPH range.  Considerable tree damage was reported and some structural damage, mainly outbuildings and shingle damage.  Two cars were blown off of the road east of Manning by the high winds.  Building debris was blown onto Highway D60 near Gowrie, causing a brief closure.  High winds in Butler County blew down a machine shed and barn southwest of Aplington, very near to where an EF5 tornado struck just days before.  Extensive damage was done to a farmstead there with some damage done to the house itself as well.  Lightning struck a man in Carroll.  The lightning bolt hit his driveway, blowing out a chunk of concrete out of the driveway and also injured the man.  He was taken to hospital, treated, and released with minor injuries.  Flooding became a significant issue after the heavy rainfall of the previous few days.  Extensive river flooding occurred across the central third of the state.  Record crests were recorded on the Iowa River at Marshalltown.",41.06,-94.36
